lid,event,ft,slope,x,y,total,max24,max72,map_mm,annmax_mm
2024_3900,凱米颱風,闊葉樹林型,43.18031634685804,217064.12,2556997.81,320.6099853515625,165.9199981689453,291.32000732421875,2666.719482421875,172.3930206298828
2024_3903,凱米颱風,闊葉樹林型,45.43207135058316,207114.68,2561714.42,279.66998291015625,145.5800018310547,256.5199890136719,2481.1416015625,155.58363342285156
2024_3904,凱米颱風,闊葉樹林型,40.327805440220686,206648.97,2561448.52,279.66998291015625,145.5800018310547,256.5199890136719,2481.1416015625,155.58363342285156
2024_3905,凱米颱風,闊葉樹林型,41.3243671023583,208096.56,2560862.25,279.66998291015625,145.5800018310547,256.5199890136719,2261.533935546875,145.4299774169922
2024_3908,凱米颱風,闊葉樹林型,31.588135505201176,209597.48,2561362.92,320.6099853515625,165.9199981689453,291.32000732421875,2595.341064453125,162.25697326660156
2024_3913,凱米颱風,闊葉樹林型,30.985684296843363,212083.47,2564590.7,320.6099853515625,165.9199981689453,291.32000732421875,2595.341064453125,162.25697326660156
2024_3915,凱米颱風,闊葉樹林型,44.28418708125969,213379.72,2568709.11,311.30999755859375,160.96499633789062,282.2699890136719,2612.831787109375,160.73251342773438
2024_3918,凱米颱風,闊葉樹林型,71.68092719249998,216817.41,2567586.21,311.30999755859375,160.96499633789062,282.2699890136719,2736.55712890625,170.5413360595703
2024_3919,凱米颱風,竹林,39.14355704978305,218212.06,2567229.74,311.30999755859375,160.96499633789062,282.2699890136719,2736.55712890625,170.5413360595703
2024_3925,凱米颱風,闊葉樹林型,47.24660675818882,214089.87,2577678.77,303.19500732421875,154.1949920654297,274.8599853515625,2336.316650390625,150.14096069335938
2024_3926,凱米颱風,闊葉樹林型,50.674571392524335,213981.9,2577654.06,303.19500732421875,154.1949920654297,274.8599853515625,2336.316650390625,150.14096069335938
2024_3927,凱米颱風,竹林,30.653673803588863,213770.02,2577455.37,311.30999755859375,160.96499633789062,282.2699890136719,2466.8583984375,146.95303344726562
2024_3928,凱米颱風,竹林,47.988906399374976,216780.3,2574617.71,311.30999755859375,160.96499633789062,282.2699890136719,2598.240478515625,152.61203002929688
2024_3929,凱米颱風,竹林,32.51251731617002,216598.32,2575961.29,311.30999755859375,160.96499633789062,282.2699890136719,2598.240478515625,152.61203002929688
2024_3933,凱米颱風,闊葉樹林型,39.727886428017456,215090.45,2579248.56,303.19500732421875,154.1949920654297,274.8599853515625,2589.054443359375,156.8206024169922
2024_3934,凱米颱風,闊葉樹林型,42.67464549756009,217228.32,2579121.21,303.19500732421875,154.1949920654297,274.8599853515625,2589.054443359375,156.8206024169922
2024_3938,凱米颱風,闊葉樹林型,57.98518231400342,216691.8,2577482.17,311.30999755859375,160.96499633789062,282.2699890136719,2598.240478515625,152.61203002929688
2024_3944,凱米颱風,闊葉樹林型,52.22487918661721,225901.31,2581865.88,317.625,169.30999755859375,295.75,2666.233154296875,166.17950439453125
2024_3948,凱米颱風,闊葉樹林型,41.49566207886726,206186.53,2582677.88,277.8949890136719,129.0800018310547,254.42498779296875,2429.003173828125,143.45407104492188
2024_3949,凱米颱風,闊葉樹林型,38.06176053983252,206776.2,2580906.88,277.8949890136719,129.0800018310547,254.42498779296875,2429.003173828125,143.45407104492188
2024_3950,凱米颱風,闊葉樹林型,20.72256515326957,207293.35,2582572.34,277.8949890136719,129.0800018310547,254.42498779296875,2429.003173828125,143.45407104492188
2024_3951,凱米颱風,闊葉樹林型,20.88727638387147,207650.58,2582324.84,277.8949890136719,129.0800018310547,254.42498779296875,2429.003173828125,143.45407104492188
2024_3952,凱米颱風,闊葉樹林型,50.72747964887821,208901.44,2580766.69,277.8949890136719,129.0800018310547,254.42498779296875,2429.003173828125,143.45407104492188
2024_3953,凱米颱風,竹林,40.70318870066343,209761.16,2580538.78,303.19500732421875,154.1949920654297,274.8599853515625,2336.316650390625,150.14096069335938
2024_3960,凱米颱風,闊葉樹林型,36.94611005709807,209947.3,2581579.14,303.19500732421875,154.1949920654297,274.8599853515625,2336.316650390625,150.14096069335938
2024_3962,凱米颱風,闊葉樹林型,43.68885454421518,213855.43,2580272.95,303.19500732421875,154.1949920654297,274.8599853515625,2336.316650390625,150.14096069335938
2024_3963,凱米颱風,闊葉樹林型,41.01108156155348,213815.09,2580319.66,303.19500732421875,154.1949920654297,274.8599853515625,2336.316650390625,150.14096069335938
2024_3967,凱米颱風,闊葉樹林型,28.960080041115702,215668.77,2581021.27,303.19500732421875,154.1949920654297,274.8599853515625,2589.054443359375,156.8206024169922
2024_3975,凱米颱風,闊葉樹林型,24.68442966726714,216743.14,2584481.17,303.19500732421875,154.1949920654297,274.8599853515625,2618.4912109375,152.3922882080078
2024_3987,凱米颱風,闊葉樹林型,41.37023532050225,213089.32,2588168.7,303.19500732421875,154.1949920654297,274.8599853515625,2578.138427734375,150.24192810058594
2024_3989,凱米颱風,竹林,30.24625565345472,215814.08,2586173.2,303.19500732421875,154.1949920654297,274.8599853515625,2618.4912109375,152.3922882080078
2024_3992,凱米颱風,闊葉樹林型,72.97957874969319,217956.54,2592429.35,298.85498046875,151.30499267578125,280.2449951171875,2628.14892578125,151.3077392578125
2024_3996,凱米颱風,竹林,34.85410224097107,221626.93,2594675.25,320.7699890136719,163.61000061035156,305.6300048828125,3152.661865234375,178.15899658203125
2024_3997,凱米颱風,竹林,61.28193840705667,221013.68,2594258.13,320.7699890136719,163.61000061035156,305.6300048828125,3152.661865234375,178.15899658203125
2024_4001,凱米颱風,闊葉樹林型,43.38184383278452,224798.8,2596080.44,320.7699890136719,163.61000061035156,305.6300048828125,3013.884521484375,179.8356170654297
2024_4002,凱米颱風,竹林,32.331742392927794,224767.52,2595770.96,320.7699890136719,163.61000061035156,305.6300048828125,3013.884521484375,179.8356170654297
2024_4005,凱米颱風,闊葉樹林型,41.8103148957786,225310.82,2594440.73,320.7699890136719,163.61000061035156,305.6300048828125,3013.884521484375,179.8356170654297
2024_4009,凱米颱風,闊葉樹林型,23.273326481355983,229337.59,2576139.61,318.35498046875,174.73500061035156,294.04998779296875,2617.794921875,159.61663818359375
2024_4013,凱米颱風,闊葉樹林型,41.59751679121417,229900.04,2582748.09,314.6549987792969,167.114990234375,291.2599792480469,2512.659912109375,144.93051147460938
2024_4014,凱米颱風,闊葉樹林型,34.21858270764895,228927.91,2581417.9,317.625,169.30999755859375,295.75,2666.233154296875,166.17950439453125
2024_4015,凱米颱風,闊葉樹林型,32.087580878338315,227991.77,2583515.45,317.625,169.30999755859375,295.75,2655.336669921875,149.27206420898438
2024_4016,凱米颱風,闊葉樹林型,41.49566207886726,229272.91,2581522.41,317.625,169.30999755859375,295.75,2666.233154296875,166.17950439453125
2024_4018,凱米颱風,闊葉樹林型,43.97995668722642,229094.23,2581392.83,317.625,169.30999755859375,295.75,2666.233154296875,166.17950439453125
2024_4019,凱米颱風,闊葉樹林型,51.94046637738488,229102.86,2581251.29,317.625,169.30999755859375,295.75,2666.233154296875,166.17950439453125
2024_4020,凱米颱風,闊葉樹林型,15.131806783066482,241410.36,2579851.76,287.3299865722656,143.34999084472656,264.3899841308594,2517.36474609375,134.92945861816406
2024_4021,凱米颱風,闊葉樹林型,34.09207978094286,245283.52,2581347.27,287.3299865722656,143.34999084472656,264.3899841308594,2611.469970703125,128.01031494140625
2024_4024,凱米颱風,闊葉樹林型,44.31238462399072,229455.93,2583740.31,317.625,169.30999755859375,295.75,2655.336669921875,149.27206420898438
2024_4026,凱米颱風,闊葉樹林型,41.19751028946612,233737.9,2588259.68,314.6549987792969,167.114990234375,291.2599792480469,2483.99609375,139.27691650390625
2024_4028,凱米颱風,闊葉樹林型,42.03111377419729,233171.08,2592273.72,304.1449890136719,149.70999145507812,287.4499816894531,2501.34765625,150.38238525390625
2024_4029,凱米颱風,闊葉樹林型,35.14579037169356,233522.09,2595460.8,304.1449890136719,149.70999145507812,287.4499816894531,2397.87255859375,141.15618896484375
2024_4032,凱米颱風,闊葉樹林型,49.017701104158654,234051.38,2594676.91,304.1449890136719,149.70999145507812,287.4499816894531,2397.87255859375,141.15618896484375
2024_4033,凱米颱風,闊葉樹林型,28.960080041115702,234426.13,2595259.52,304.1449890136719,149.70999145507812,287.4499816894531,2397.87255859375,141.15618896484375
2024_4034,凱米颱風,闊葉樹林型,41.23221278344418,234538.08,2595097.1,304.1449890136719,149.70999145507812,287.4499816894531,2397.87255859375,141.15618896484375
2024_4035,凱米颱風,闊葉樹林型,32.087580878338315,233304.88,2595906.46,304.1449890136719,149.70999145507812,287.4499816894531,2397.87255859375,141.15618896484375
2024_4039,凱米颱風,闊葉樹林型,31.693440803183943,233454.93,2599268.19,304.1449890136719,149.70999145507812,287.4499816894531,2397.87255859375,141.15618896484375
2024_4040,凱米颱風,闊葉樹林型,34.09207978094286,232732.71,2603813.23,284.6199951171875,136.80999755859375,273.4700012207031,2112.41259765625,108.20011138916016
2024_4041,凱米颱風,闊葉樹林型,48.11116319293781,232530.72,2603662.84,284.6199951171875,136.80999755859375,273.4700012207031,2112.41259765625,108.20011138916016
2024_4042,凱米颱風,闊葉樹林型,43.26125824127405,232388.44,2606795.85,284.6199951171875,136.80999755859375,273.4700012207031,1900.8328857421875,102.0048828125
2024_4043,凱米颱風,闊葉樹林型,50.91384053616322,235589.47,2606965.68,284.6199951171875,136.80999755859375,273.4700012207031,2007.3773193359375,118.20051574707031
2024_4045,凱米颱風,闊葉樹林型,47.90920660689003,234973.57,2607303.43,284.6199951171875,136.80999755859375,273.4700012207031,2007.3773193359375,118.20051574707031
2024_4047,凱米颱風,闊葉樹林型,38.876655136344326,234076.32,2609499.99,284.6199951171875,136.80999755859375,273.4700012207031,1900.8328857421875,102.0048828125
2024_4052,凱米颱風,竹林,29.034220452471416,233771.93,2611810.16,298.2200012207031,163.39500427246094,289.4549865722656,2160.919677734375,115.70194244384766
2024_4057,凱米颱風,闊葉樹林型,51.87101080389594,248783.14,2614769.17,286.1349792480469,145.53500366210938,274.30499267578125,2283.85693359375,120.7364730834961
2024_4060,凱米颱風,闊葉樹林型,51.65483841917591,248924.25,2617250.05,286.1349792480469,145.53500366210938,274.30499267578125,2368.481201171875,115.99556732177734
2024_4063,凱米颱風,竹林,31.7353754997287,231235.56,2619769.09,298.2200012207031,163.39500427246094,289.4549865722656,2105.274169921875,122.49445343017578
2024_4064,凱米颱風,竹林,44.31238462399072,231372.77,2619812.83,298.2200012207031,163.39500427246094,289.4549865722656,2105.274169921875,122.49445343017578
2024_4066,凱米颱風,闊葉樹林型,32.18975488338548,237333.69,2621252.91,298.2200012207031,163.39500427246094,289.4549865722656,2241.6083984375,131.99200439453125
2024_4067,凱米颱風,闊葉樹林型,37.48434900054385,240737.13,2620549.85,286.1349792480469,145.53500366210938,274.30499267578125,2301.100830078125,117.92032623291016
2024_4072,凱米颱風,闊葉樹林型,54.97369304972167,249514.87,2621286.96,286.1349792480469,145.53500366210938,274.30499267578125,2368.481201171875,115.99556732177734
2024_4074,凱米颱風,闊葉樹林型,52.63955302048473,252303.87,2619213.93,276.6600036621094,155.9449920654297,266.5400085449219,2058.38232421875,106.2987289428711
2024_4075,凱米颱風,闊葉樹林型,36.62354905164433,233260.63,2623015.35,264.97998046875,135.1999969482422,255.34999084472656,1937.017333984375,115.05079650878906
2024_4076,凱米颱風,闊葉樹林型,46.68614334171695,233511.24,2623000.05,264.97998046875,135.1999969482422,255.34999084472656,1937.017333984375,115.05079650878906
2024_4087,凱米颱風,竹林,38.32881810145589,214956.35,2542348.25,294.7149963378906,175.40499877929688,269.3399963378906,2956.617919921875,183.99441528320312
2024_4088,凱米颱風,闊葉樹林型,32.51251731617002,248557.14,2623883.6,272.864990234375,150.23500061035156,265.3450012207031,2427.895263671875,129.86436462402344
2024_4091,凱米颱風,闊葉樹林型,39.14355704978305,233629.44,2624674.82,264.97998046875,135.1999969482422,255.34999084472656,1937.017333984375,115.05079650878906
2024_4092,凱米颱風,闊葉樹林型,42.76882539196875,234173.18,2626358.17,264.97998046875,135.1999969482422,255.34999084472656,1937.017333984375,115.05079650878906
2024_4096,凱米颱風,闊葉樹林型,44.75622365009062,250733.4,2626956.4,270.5099792480469,148.51998901367188,262.364990234375,2095.421142578125,116.53135681152344
2024_4097,凱米颱風,闊葉樹林型,42.17291298675989,250678.57,2626897.24,270.5099792480469,148.51998901367188,262.364990234375,2095.421142578125,116.53135681152344
2024_4102,凱米颱風,闊葉樹林型,51.65483841917591,212456.62,2607839.72,271.6000061035156,139.93499755859375,261.6499938964844,2369.28271484375,127.62212371826172
2024_4103,凱米颱風,闊葉樹林型,32.57233714755203,223792.38,2607142.87,281.94000244140625,138.37998962402344,271.72998046875,2500.67626953125,137.4182891845703
2024_4112,凱米颱風,闊葉樹林型,22.144873841221017,211015.89,2613081.91,245.9949951171875,121.70999908447266,237.2849884033203,2015.6177978515625,104.72455596923828
2024_4119,凱米颱風,闊葉樹林型,30.17736603061792,212166.35,2611867.48,245.9949951171875,121.70999908447266,237.2849884033203,2015.6177978515625,104.72455596923828
2024_4121,凱米颱風,闊葉樹林型,31.160066779905723,212725.48,2613614.39,245.9949951171875,121.70999908447266,237.2849884033203,2015.6177978515625,104.72455596923828
2024_4123,凱米颱風,闊葉樹林型,26.67924362098057,213841.53,2610201.18,271.6000061035156,139.93499755859375,261.6499938964844,2369.28271484375,127.62212371826172
2024_4126,凱米颱風,闊葉樹林型,8.984876931685683,214913.62,2608070.82,271.6000061035156,139.93499755859375,261.6499938964844,2382.69189453125,140.41598510742188
2024_4127,凱米颱風,闊葉樹林型,54.94057303311303,213240.84,2609801.9,271.6000061035156,139.93499755859375,261.6499938964844,2369.28271484375,127.62212371826172
2024_4130,凱米颱風,竹林,37.790111559066204,213929.68,2617409.63,245.9949951171875,121.70999908447266,237.2849884033203,1855.903564453125,100.40746307373047
2024_4131,凱米颱風,闊葉樹林型,51.06898616576609,213981.01,2617180.22,245.9949951171875,121.70999908447266,237.2849884033203,1855.903564453125,100.40746307373047
2024_4132,凱米颱風,闊葉樹林型,25.89250179780793,214068.02,2617184.64,245.9949951171875,121.70999908447266,237.2849884033203,1855.903564453125,100.40746307373047
2024_4134,凱米颱風,闊葉樹林型,39.77877859061192,212708.98,2616604.73,245.9949951171875,121.70999908447266,237.2849884033203,1855.903564453125,100.40746307373047
2024_4136,凱米颱風,闊葉樹林型,31.311156133255537,222425.64,2622481.0,251.29998779296875,125.62999725341797,241.73500061035156,2034.4815673828125,104.4044189453125
2024_4137,凱米颱風,闊葉樹林型,40.34005890109771,222150.24,2622334.48,251.29998779296875,125.62999725341797,241.73500061035156,2034.4815673828125,104.4044189453125
2024_4140,凱米颱風,闊葉樹林型,48.86969349083896,222835.95,2624171.91,251.29998779296875,125.62999725341797,241.73500061035156,2034.4815673828125,104.4044189453125
2024_4145,凱米颱風,闊葉樹林型,31.50340488200827,222453.06,2625831.71,251.29998779296875,125.62999725341797,241.73500061035156,2034.4815673828125,104.4044189453125
2024_4147,凱米颱風,闊葉樹林型,26.593674030621376,222239.43,2626324.35,251.29998779296875,125.62999725341797,241.73500061035156,2034.4815673828125,104.4044189453125
2024_4148,凱米颱風,闊葉樹林型,31.160066779905723,222195.16,2626123.63,251.29998779296875,125.62999725341797,241.73500061035156,2034.4815673828125,104.4044189453125
2024_4149,凱米颱風,竹林,38.32881810145589,222090.34,2628299.88,251.29998779296875,125.62999725341797,241.73500061035156,1948.4617919921875,110.43502807617188
2024_4152,凱米颱風,闊葉樹林型,35.009177890477666,223565.67,2627237.87,251.29998779296875,125.62999725341797,241.73500061035156,2034.4815673828125,104.4044189453125
2024_4153,凱米颱風,闊葉樹林型,37.60152555834086,237077.7,2634297.5,232.32998657226562,104.58999633789062,222.85499572753906,1915.0513916015625,104.89905548095703
2024_4155,凱米颱風,闊葉樹林型,55.83727025352192,251677.62,2639936.94,259.2449951171875,137.364990234375,251.22499084472656,1799.2901611328125,105.68270874023438
2024_4156,凱米颱風,竹林,43.02734418130678,251339.29,2639402.86,259.2449951171875,137.364990234375,251.22499084472656,1799.2901611328125,105.68270874023438
2024_4157,凱米颱風,闊葉樹林型,22.144873841221017,238354.28,2638887.86,232.32998657226562,104.58999633789062,222.85499572753906,1872.4876708984375,115.07180786132812
2024_4164,凱米颱風,闊葉樹林型,26.39225472997553,226638.87,2651244.62,233.239990234375,97.48500061035156,227.59999084472656,1619.1983642578125,103.1614761352539
2024_4165,凱米颱風,闊葉樹林型,26.849053663953967,230053.04,2651078.57,220.4949951171875,107.56999969482422,213.18499755859375,1712.580810546875,107.47186279296875
2024_4168,凱米颱風,闊葉樹林型,49.031074837241086,236382.78,2649681.6,220.4949951171875,107.56999969482422,213.18499755859375,1666.9239501953125,95.21394348144531
2024_4170,凱米颱風,闊葉樹林型,34.30834539460494,263027.01,2650358.86,237.85499572753906,125.29999542236328,230.33999633789062,2548.475341796875,155.4546356201172
2024_4172,凱米颱風,闊葉樹林型,19.69460081513802,241351.7,2654431.57,237.5449981689453,109.28499603271484,230.3199920654297,1613.459716796875,92.62015533447266
2024_4173,凱米颱風,闊葉樹林型,46.23402277192896,260463.31,2654066.88,237.85499572753906,125.29999542236328,230.33999633789062,2548.475341796875,155.4546356201172
2024_4174,凱米颱風,闊葉樹林型,32.985092758994966,261498.65,2653067.71,237.85499572753906,125.29999542236328,230.33999633789062,2548.475341796875,155.4546356201172
2024_4175,凱米颱風,闊葉樹林型,42.03111377419729,261492.08,2652876.65,237.85499572753906,125.29999542236328,230.33999633789062,2548.475341796875,155.4546356201172
2024_4177,凱米颱風,闊葉樹林型,35.795759914707084,233817.75,2655271.61,224.5800018310547,113.31499481201172,219.7050018310547,1699.209228515625,98.94628143310547
2024_4178,凱米颱風,闊葉樹林型,31.05129356595241,233810.62,2655394.32,224.5800018310547,113.31499481201172,219.7050018310547,1699.209228515625,98.94628143310547
2024_4180,凱米颱風,闊葉樹林型,21.211450322740603,234149.5,2659327.6,224.5800018310547,113.31499481201172,219.7050018310547,1699.209228515625,98.94628143310547
2024_4182,凱米颱風,闊葉樹林型,50.98302833497572,256349.85,2660125.4,217.84500122070312,100.1199951171875,209.7849884033203,2425.75634765625,143.2866973876953
2024_4183,凱米颱風,闊葉樹林型,36.57693385156434,261021.64,2658976.58,217.52999877929688,116.00999450683594,208.93499755859375,2563.44970703125,163.0745849609375
2024_4185,凱米颱風,闊葉樹林型,40.04325099636187,263456.58,2661184.11,217.52999877929688,116.00999450683594,208.93499755859375,2553.768310546875,193.8992462158203
2024_4186,凱米颱風,闊葉樹林型,45.35368663627471,265140.06,2660315.05,217.52999877929688,116.00999450683594,208.93499755859375,2563.44970703125,163.0745849609375
2024_4188,凱米颱風,闊葉樹林型,37.90505895833579,230045.6,2663367.79,224.5800018310547,113.31499481201172,219.7050018310547,1751.3350830078125,105.95482635498047
2024_4189,凱米颱風,闊葉樹林型,27.726186750640903,233369.74,2660985.15,224.5800018310547,113.31499481201172,219.7050018310547,1751.3350830078125,105.95482635498047
2024_4190,凱米颱風,闊葉樹林型,43.97995668722642,242004.5,2662621.44,214.125,99.2449951171875,207.3300018310547,1671.2978515625,104.5886001586914
2024_4191,凱米颱風,闊葉樹林型,56.80197532782568,245062.39,2661927.71,214.125,99.2449951171875,207.3300018310547,1948.8656005859375,118.5080337524414
2024_4192,凱米颱風,闊葉樹林型,40.90520427089325,251153.82,2662728.95,217.84500122070312,100.1199951171875,209.7849884033203,2252.544189453125,145.8170166015625
2024_4194,凱米颱風,闊葉樹林型,45.35368663627471,260169.83,2661791.81,217.84500122070312,100.1199951171875,209.7849884033203,2433.980712890625,165.60604858398438
2024_4196,凱米颱風,闊葉樹林型,47.12401133336427,242667.98,2664366.35,214.125,99.2449951171875,207.3300018310547,1671.2978515625,104.5886001586914
2024_4197,凱米颱風,闊葉樹林型,46.242226022013895,259052.57,2664274.93,217.84500122070312,100.1199951171875,209.7849884033203,2433.980712890625,165.60604858398438
2024_4199,凱米颱風,闊葉樹林型,47.90193788213671,266123.13,2666260.36,208.90499877929688,104.52499389648438,199.02499389648438,2607.684326171875,178.45928955078125
2024_4201,凱米颱風,闊葉樹林型,51.6056794125864,263634.38,2669802.93,208.90499877929688,104.52499389648438,199.02499389648438,2568.5400390625,156.200439453125
2024_4202,凱米颱風,闊葉樹林型,33.59475678656656,237772.94,2671758.98,219.2849884033203,108.3499984741211,213.4149932861328,1677.6024169921875,102.9942398071289
2024_4203,凱米颱風,闊葉樹林型,34.52178114261242,262639.96,2674453.88,208.90499877929688,104.52499389648438,199.02499389648438,2540.77099609375,168.72616577148438
2024_4204,凱米颱風,闊葉樹林型,33.425567049364545,266397.78,2673508.72,208.90499877929688,104.52499389648438,199.02499389648438,2530.10693359375,193.16954040527344
2024_4207,凱米颱風,闊葉樹林型,46.93804858054488,264263.51,2674697.56,208.90499877929688,104.52499389648438,199.02499389648438,2540.77099609375,168.72616577148438
2024_4208,凱米颱風,闊葉樹林型,38.11835994667712,265624.54,2675985.88,208.90499877929688,104.52499389648438,199.02499389648438,2530.10693359375,193.16954040527344
2024_4209,凱米颱風,闊葉樹林型,40.376760812124,265548.35,2675015.48,208.90499877929688,104.52499389648438,199.02499389648438,2530.10693359375,193.16954040527344
2024_4210,凱米颱風,闊葉樹林型,43.88356587860426,269443.94,2678018.02,187.4199981689453,89.40499877929688,177.8699951171875,2394.2109375,159.887451171875
2024_4211,凱米颱風,闊葉樹林型,45.37114282183035,269441.46,2678146.0,187.4199981689453,89.40499877929688,177.8699951171875,2394.2109375,159.887451171875
2024_4216,凱米颱風,闊葉樹林型,16.808314433366295,240972.26,2687724.91,203.625,97.02499389648438,194.38499450683594,2035.98486328125,121.61235809326172
2024_4217,凱米颱風,闊葉樹林型,23.62078775621093,241094.11,2687819.74,203.625,97.02499389648438,194.38499450683594,2035.98486328125,121.61235809326172
2024_4224,凱米颱風,闊葉樹林型,22.144873841221017,214836.62,2496422.53,287.0050048828125,183.72999572753906,258.5050048828125,3732.37646484375,184.0919952392578
2024_4225,凱米颱風,闊葉樹林型,33.946295027753955,217395.24,2492266.63,287.0050048828125,183.72999572753906,258.5050048828125,4106.98876953125,207.43701171875
2024_4226,凱米颱風,闊葉樹林型,39.53553952464218,217074.68,2492228.9,287.0050048828125,183.72999572753906,258.5050048828125,4106.98876953125,207.43701171875
2024_4228,凱米颱風,闊葉樹林型,42.93479585813085,215219.46,2483762.99,297.9599914550781,190.89498901367188,263.18499755859375,3194.519287109375,174.19558715820312
2024_4229,凱米颱風,闊葉樹林型,46.23402277192896,215462.48,2484327.66,297.9599914550781,190.89498901367188,263.18499755859375,3194.519287109375,174.19558715820312
2024_4230,凱米颱風,闊葉樹林型,17.183330483447964,213935.98,2476876.35,284.5299987792969,181.60499572753906,247.51998901367188,2749.36181640625,173.8831024169922
2024_4231,凱米颱風,闊葉樹林型,23.893396656492648,213800.03,2476779.65,284.5299987792969,181.60499572753906,247.51998901367188,2749.36181640625,173.8831024169922
2024_4232,凱米颱風,闊葉樹林型,28.35466400077033,294529.19,2719149.27,220.43499755859375,115.43999481201172,203.64498901367188,2188.5390625,149.33819580078125
2024_4233,凱米颱風,闊葉樹林型,35.59853666783391,315441.65,2714225.78,255.34500122070312,156.89999389648438,234.8699951171875,2312.360107421875,131.56048583984375
2024_4234,凱米颱風,闊葉樹林型,20.88727638387147,329938.13,2704585.44,284.0099792480469,169.22000122070312,251.79998779296875,1915.9677734375,126.06468200683594
2024_4236,凱米颱風,闊葉樹林型,40.7628826356304,214586.48,2534717.38,294.7149963378906,175.40499877929688,269.3399963378906,2999.6904296875,180.5821533203125
2024_4239,凱米颱風,闊葉樹林型,60.71029657573545,213755.77,2530707.09,305.31500244140625,188.76998901367188,282.0149841308594,2666.8125,173.190185546875
2024_4242,凱米颱風,闊葉樹林型,41.59751679121417,214179.94,2531373.4,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4244,凱米颱風,闊葉樹林型,57.456243886623184,215001.04,2531027.2,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4245,凱米颱風,闊葉樹林型,54.02656112847771,214844.05,2530965.16,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4248,凱米颱風,闊葉樹林型,42.779253086391705,216651.26,2534170.86,294.7149963378906,175.40499877929688,269.3399963378906,2999.6904296875,180.5821533203125
2024_4252,凱米颱風,闊葉樹林型,25.407718108948472,215677.28,2533165.45,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4253,凱米颱風,闊葉樹林型,38.876655136344326,216131.16,2532933.24,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4255,凱米颱風,闊葉樹林型,25.772653472692426,215889.02,2532244.3,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4256,凱米颱風,闊葉樹林型,30.720611476635867,215722.29,2532516.85,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4257,凱米颱風,闊葉樹林型,47.13939561888404,216815.26,2530578.03,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4262,凱米颱風,闊葉樹林型,35.2136676052906,216552.87,2530428.49,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4263,凱米颱風,闊葉樹林型,33.59475678656656,216464.76,2530409.11,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4264,凱米颱風,闊葉樹林型,45.37114282183035,214747.01,2530789.62,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4265,凱米颱風,闊葉樹林型,53.58804573237632,214821.77,2530057.11,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4266,凱米颱風,闊葉樹林型,34.468683663334545,215370.64,2529882.62,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4267,凱米颱風,闊葉樹林型,39.57420005713789,215545.27,2529876.18,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4268,凱米颱風,闊葉樹林型,39.14355704978305,214895.61,2529830.62,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4269,凱米颱風,闊葉樹林型,36.00673320377917,215394.64,2529817.33,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4270,凱米颱風,竹林,39.62559816710531,215157.26,2529699.5,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4271,凱米颱風,闊葉樹林型,35.94211187138234,216197.35,2530211.62,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4272,凱米颱風,闊葉樹林型,41.3243671023583,216187.0,2529971.58,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4275,凱米颱風,闊葉樹林型,36.34180401854167,215085.8,2531482.89,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4279,凱米颱風,闊葉樹林型,27.565248984490395,218625.01,2534574.05,294.7149963378906,175.40499877929688,269.3399963378906,2999.6904296875,180.5821533203125
2024_4281,凱米颱風,闊葉樹林型,51.479166996658925,217895.16,2533231.23,305.31500244140625,188.76998901367188,282.0149841308594,2933.138916015625,168.9228057861328
2024_4284,凱米颱風,闊葉樹林型,38.78215347624,219635.83,2533824.39,288.2250061035156,168.4550018310547,261.56500244140625,2913.28076171875,173.29315185546875
2024_4285,凱米颱風,闊葉樹林型,39.31462864873003,219616.11,2533947.05,288.2250061035156,168.4550018310547,261.56500244140625,2913.28076171875,173.29315185546875
