case,ft,slope,north,east,planc,profc,elev,slope2,lid,year,x,y,event,area_ha,kind,key,bg_lid,MajorTreeI,SlaveTreeI,form
,竹闊混淆林,36.88516922477569,0.9994449069791544,0.0333148302326384,-0.0170810210876803,0.0154189789123196,698.0,,,,211161.6785938724,2575151.509697815,,,pool,p9360,,C800,B600,單桿狀竹(running)
,竹闊混淆林,43.74754064175339,-0.6529396220694629,0.7574099616005766,-0.0022228854024556,-0.0022228854024556,600.0,,,,210471.78951080263,2579762.7184691573,,,pool,p9361,,C800,B600,單桿狀竹(running)
,竹闊混淆林,27.990970091758022,0.7525766947068779,0.658504607868518,-0.0009734513274336,0.0040265486725663,515.0,,,,210389.47459638063,2579508.174770834,,,pool,p9362,,C800,B600,單桿狀竹(running)
,竹林,34.468683663334545,-0.1820892601823074,-0.9832820049844602,0.0090169098143236,0.0090169098143236,503.0,,,,214469.3385977933,2578904.9563776297,,,pool,p9363,,C800,B600,單桿狀竹(running)
,竹闊混淆林,29.89890183861456,-1.0,-1.2246467991473532e-16,0.0,-0.0175,399.0,,,,213938.78028836809,2576160.784227482,,,pool,p9364,,C800,B600,單桿狀竹(running)
,竹林,30.985684296843363,0.0416305447121813,-0.999133073092352,-0.0027209705372616,0.0097790294627383,310.0,,,,213201.38830110405,2577023.8172896192,,,pool,p9365,,C800,B600,單桿狀竹(running)
,竹林,28.14782196842062,0.7943578329771961,0.6074501075707971,-0.0038100436681222,0.0011899563318777,550.0,,,,213117.5110329711,2578632.2776740617,,,pool,p9366,,C800,B600,單桿狀竹(running)
,竹闊混淆林,22.59136070457113,-0.5407575913134987,0.8411784753765535,-0.0160288808664259,0.016471119133574,303.0,,,,213464.2304889028,2575060.612821927,,,pool,p9367,,B600,C800,B600
,竹林,14.03624346792648,-1.0,-1.2246467991473532e-16,0.01,-0.01,282.0,,,,213669.8205150356,2575658.7162521738,,,pool,p9368,,C800,B600,單桿狀竹(running)
,竹林,24.094842552110705,-0.4472135954999579,0.8944271909999159,-0.0084999999999999,0.0015,393.0,,,,213567.77926125744,2577594.583238843,,,pool,p9369,,C800,B600,單桿狀竹(running)
,竹闊混淆林,51.65483841917591,-0.4152923495896459,0.909688003863034,-0.0069867031677747,0.0105132968322252,608.0,,,,210190.1759879474,2575153.7491304195,,,pool,p9371,,C800,B600,單桿狀竹(running)
,竹林,38.32881810145589,-0.3162277660168378,-0.948683298050514,0.007,-0.008,351.0,,,,213743.54085541412,2575341.072386157,,,pool,p9372,,C800,B600,單桿狀竹(running)
,竹林,33.02386755579665,0.923076923076923,-0.3846153846153846,-0.0020710059171597,-0.0120710059171597,696.0,,,,213240.92376108453,2579924.81511675,,,pool,p9373,,C800,B600,單桿狀竹(running)
,竹闊混淆林,19.69460081513802,0.9079593845004515,0.4190581774617469,-0.0052926829268292,0.0172073170731707,727.0,,,,214597.03460861457,2575388.4667488863,,,pool,p9374,,C800,B600,單桿狀竹(running)
,竹林,44.4246291370315,0.9947814386110524,0.1020288654985694,0.000377358490566,0.012877358490566,577.0,,,,214634.18259802333,2577924.750632429,,,pool,p9376,,C800,B600,單桿狀竹(running)
,竹闊混淆林,44.6831922342158,-0.9352862574562836,0.353892097415891,-0.0040718849840255,0.0084281150159744,850.0,,,,210735.67199480705,2575279.332916209,,,pool,p9377,,B600,C800,B600
,竹林,16.91651608571675,0.1643989873053574,0.9863939238321436,0.0039864864864864,-0.0060135135135135,298.0,,,,210199.92755383227,2579015.781861138,,,pool,p9378,,C800,B600,單桿狀竹(running)
,竹闊混淆林,23.167586698400417,-0.9931506043228762,-0.1168412475673972,-0.0009812286689419,-0.0034812286689419,452.0,,,,210024.54949181416,2577240.5265629617,,,pool,p9379,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,39.22274642672917,0.4594229188737667,0.8882176431559488,-0.0229350375234521,-0.0129350375234521,684.0,,,,214225.74420135835,2583575.396814719,,,pool,p9380,,C800,B600,單桿狀竹(running)
,竹闊混淆林,58.76117129839872,-0.6520392688280475,-0.7581851963116829,-0.0301793515750747,0.0223206484249252,523.0,,,,211838.7529757178,2581844.9581714314,,,pool,p9382,,C800,B600,單桿狀竹(running)
,竹闊混淆林,27.26604445073282,0.970142500145332,-0.2425356250363329,0.0,0.0025,499.0,,,,210161.45083516065,2581402.697355574,,,pool,p9383,,C800,B600,單桿狀竹(running)
,竹闊混淆林,33.10114358966526,0.9970544855015816,-0.076696498884737,-0.0120294117647058,-0.0320294117647058,329.0,,,,210832.7466834968,2580791.701652412,,,pool,p9384,,C800,B600,單桿狀竹(running)
,竹闊混淆林,12.604382648379184,-0.8944271909999159,-0.4472135954999581,0.0055,-0.0045,675.0,,,,213989.16324136444,2582540.4044888667,,,pool,p9385,,B600,C800,B600
,竹闊混淆林,46.59848383582609,-0.1182128897851124,-0.9929882741949438,0.0108650083845723,0.0083650083845723,620.0,,,,213983.05838005163,2583089.737260784,,,pool,p9388,,B600,C800,B600
,竹闊混淆林,12.755871704044356,0.9938837346736188,-0.1104315260748465,-0.002515243902439,-0.007515243902439,404.0,,,,210854.57946879647,2584854.5339928074,,,pool,p9389,,C800,B600,單桿狀竹(running)
,竹林,36.08714706573126,0.9260923597695476,0.3772968873135194,-0.0100897058823529,-0.0050897058823529,498.0,,,,213950.42161136144,2580200.9758871794,,,pool,p9390,,C800,B600,單桿狀竹(running)
,竹林,19.198613308677363,-0.3589790793088691,-0.9333456062030596,-0.0203157216494845,0.0146842783505154,382.0,,,,210705.066111326,2580666.3090332784,,,pool,p9391,,C800,B600,單桿狀竹(running)
,竹林,26.246849689869403,0.8619342151577695,0.5070201265633938,0.0052056555269922,-0.0022943444730077,533.0,,,,212125.88975958276,2581892.8093977165,,,pool,p9393,,C800,B600,單桿狀竹(running)
,竹闊混淆林,26.158981435332173,-0.2544932992796438,0.9670745372626464,-0.0124352331606217,-0.0074352331606217,355.0,,,,211482.08292536097,2582221.8230383466,,,pool,p9394,,B600,C800,B600
,竹闊混淆林,31.693440803183943,-0.9312427797057534,-0.3643993485805121,0.010139344262295,-0.0098606557377049,769.0,,,,212122.3518869632,2583200.9931469564,,,pool,p9395,,B600,C800,B600
,竹闊混淆林,37.351484577447394,0.851658316704544,-0.5240974256643347,0.0083047210300429,-0.011695278969957,606.0,,,,214912.2478584376,2584349.4285126748,,,pool,p9397,,C800,B600,單桿狀竹(running)
,竹闊混淆林,28.303196100388178,0.3713906763541038,-0.9284766908852592,0.0017241379310344,-0.0282758620689655,368.0,,,,210786.13742051285,2584341.5523864133,,,pool,p9398,,C800,B600,單桿狀竹(running)
,竹闊混淆林,28.91046765839842,-0.995893206467704,-0.0905357460425184,0.0741598360655737,-0.0008401639344262,517.0,,,,211438.7792235824,2580757.757239237,,,pool,p9399,,B600,C800,B600
,竹闊混淆林,24.260799584868057,-0.9429903335828896,0.3328201177351373,0.0023384615384615,-0.0051615384615384,335.0,,,,210976.0645423356,2580884.560355868,,,pool,p9400,,C800,B600,單桿狀竹(running)
,竹闊混淆林,28.303196100388178,-0.3713906763541036,-0.9284766908852592,-0.0399137931034482,0.0050862068965517,783.0,,,,214418.7944104113,2582470.098879012,,,pool,p9403,,B600,C800,B600
,竹林,25.651916255178328,0.7808688094430304,-0.6246950475544243,-0.0021951219512195,0.0003048780487804,579.0,,,,210248.3514825909,2580128.5935293576,,,pool,p9404,,C800,B600,單桿狀竹(running)
,竹闊混淆林,16.753888986635726,-0.6643638388299197,-0.7474093186836598,0.004551724137931,-0.0029482758620689,655.0,,,,213825.1466613181,2582529.793114347,,,pool,p9405,,B600,C800,B600
,竹闊混淆林,34.85410224097107,0.358979079308869,0.9333456062030596,-0.0210244845360824,-0.0060244845360824,635.0,,,,212833.9056281745,2582763.8507640767,,,pool,p9406,,B600,C800,B600
,竹闊混淆林,41.676265474602594,-0.7863183388224226,0.6178215519319035,-0.0067034700315457,-0.0017034700315457,539.0,,,,214408.46637465796,2580147.3378755394,,,pool,p9407,,B600,C800,B600
,竹闊混淆林,27.806069555844164,-0.0948090926279953,0.9954954725939522,0.0398426966292134,-0.0226573033707865,862.0,,,,213840.81716574627,2581804.924652291,,,pool,p9408,,B600,C800,B600
,竹闊混淆林,24.359555875506427,0.9938837346736188,0.1104315260748465,0.0010213414634146,-0.0039786585365853,519.0,,,,210467.49909081103,2583806.597577326,,,pool,p9409,,B600,C800,B600
,竹闊混淆林,47.73367425540283,-0.9997418355449428,-0.0227214053532942,-0.0274677336086732,0.0200322663913267,538.0,,,,210111.82485276007,2580110.9217119217,,,pool,p9410,,B600,C800,B600
,竹闊混淆林,35.59853666783391,-0.9778024140774096,0.2095290887308733,0.0053658536585365,0.0103658536585365,646.0,,,,214579.79543424357,2580241.884534116,,,pool,p9411,,C800,B600,單桿狀竹(running)
,竹闊混淆林,21.568129435647887,0.3162277660168379,0.9486832980505138,0.00125,0.00125,917.0,,,,213074.4347889528,2580527.442417052,,,pool,p9412,,B600,C800,B600
,竹闊混淆林,48.44351168529634,-0.2216211035889681,0.9751328557914598,-0.0074557956777996,-0.0024557956777996,529.0,,,,210193.17850426905,2583577.648255469,,,pool,p9415,,B600,C800,B600
,竹闊混淆林,12.604382648379184,-0.8944271909999159,0.4472135954999581,0.0069999999999999,0.0069999999999999,481.0,,,,214200.3816835316,2580183.266781717,,,pool,p9417,,B600,C800,B600
,竹闊混淆林,29.89890183861456,6.123233995736766e-17,1.0,0.0,0.0025,378.0,,,,211734.44950742088,2582273.513800545,,,pool,p9419,,C800,B600,單桿狀竹(running)
,竹闊混淆林,23.3434296829173,0.9847835588179368,0.1737853339090476,0.0055746644295302,-0.0094253355704697,555.0,,,,210273.6085711447,2583704.300763717,,,pool,p9420,,B600,C800,B600
,竹闊混淆林,36.43626970061044,0.8804710999221753,0.4740998230350174,-0.0004587155963302,0.0045412844036697,702.0,,,,214999.6307704241,2580621.9674406024,,,pool,p9421,,C800,B600,單桿狀竹(running)
,竹林,36.1352033247489,-0.6163082616581105,-0.787505001007586,-0.0011078546307151,0.0113921453692848,322.0,,,,210629.7623385299,2580741.482511218,,,pool,p9422,,C800,B600,單桿狀竹(running)
,竹林,26.7076677665586,0.447213595499958,-0.8944271909999159,-0.0009999999999999,0.0064999999999999,584.0,,,,212276.5512090272,2581639.291429296,,,pool,p9423,,C800,B600,單桿狀竹(running)
,竹闊混淆林,26.47888107199723,-0.3011313679370973,-0.9535826651341416,0.0023551637279596,-0.0101448362720403,453.0,,,,211943.73707635523,2584103.6771841664,,,pool,p9424,,C800,B600,單桿狀竹(running)
,竹闊混淆林,29.686933196903503,-0.964763821237732,0.2631174057921088,-0.0038461538461538,0.0261538461538461,321.0,,,,210982.2701676085,2581691.7031019907,,,pool,p9425,,C800,B600,單桿狀竹(running)
,竹闊混淆林,26.849053663953967,0.93834311681711,-0.3457053588273563,-0.0120945121951219,0.012905487804878,659.0,,,,212919.69206936104,2582913.5968715423,,,pool,p9426,,B600,C800,B600
,竹闊混淆林,40.66726026452702,-0.9893591353648532,0.1454939904948313,0.0100656223539373,0.0575656223539373,580.0,,,,211643.35946730332,2582869.825236548,,,pool,p9429,,B600,C800,B600
,竹闊混淆林,20.387669768422825,-0.7399400733959439,0.6726727939963123,0.0017760180995475,-0.0107239819004524,404.0,,,,211139.60781081097,2582592.9396665795,,,pool,p9430,,B600,C800,B600
,竹闊混淆林,24.748625315195834,-0.9761870601839528,0.2169304578186562,-0.0232058823529411,0.0117941176470588,817.0,,,,213786.90737187097,2581519.4890605174,,,pool,p9432,,B600,C800,B600
,竹闊混淆林,45.142527402683065,-0.9950371902099892,-0.0995037190209988,-0.015519801980198,0.0494801980198019,714.0,,,,212988.5213190936,2582067.54108028,,,pool,p9433,,B600,C800,B600
,竹闊混淆林,29.734272666889545,-0.919145030018058,-0.3939192985791677,-0.0053663793103448,0.0046336206896551,577.0,,,,212815.49468332465,2582065.816120851,,,pool,p9434,,B600,C800,B600
,竹闊混淆林,30.473837103833297,-0.9771763639228008,-0.2124296443310437,-0.0190703971119133,-0.0040703971119133,652.0,,,,214457.52590734835,2580292.575382182,,,pool,p9435,,B600,C800,B600
,竹闊混淆林,32.331742392927794,-0.1579905011066728,-0.9874406319167054,0.0124180967238689,-8.190327613104542e-05,491.0,,,,210627.22607815947,2584968.942879077,,,pool,p9436,,C800,B600,單桿狀竹(running)
,竹闊混淆林,28.405971880095244,-0.5547001962252293,-0.8320502943378436,0.0061538461538461,-0.0288461538461538,526.0,,,,211849.980960558,2583260.637680641,,,pool,p9437,,B600,C800,B600
,竹闊混淆林,34.03756281454756,0.6291982286679645,0.7772448707074855,-0.00825,-0.00325,492.0,,,,212076.88264949265,2580181.676018998,,,pool,p9439,,B600,C800,B600
,竹闊混淆林,32.331742392927794,-0.9874406319167052,0.157990501106673,0.0149531981279251,0.0024531981279251,721.0,,,,214654.16721070773,2583034.087529167,,,pool,p9440,,B600,C800,B600
,竹林,22.48092791828604,0.9061831399952656,0.4228854653311238,-0.0273266423357664,-0.0073266423357664,800.0,,,,212963.5500983645,2580082.405231748,,,pool,p9441,,C800,B600,單桿狀竹(running)
,竹闊混淆林,45.25729327096913,0.7432941462471663,0.6689647316224497,-0.0058287292817679,-0.0283287292817679,501.0,,,,212522.03887124071,2584553.2608369403,,,pool,p9442,,B600,C800,B600
,竹林,31.50340488200827,-0.2039542541120011,-0.978980419737605,-0.0155740432612312,0.0069259567387687,620.0,,,,211948.41271696775,2581819.142695881,,,pool,p9443,,C800,B600,單桿狀竹(running)
,竹林,29.686933196903503,0.6139406135149205,0.7893522173763263,-0.0107788461538461,0.0192211538461538,604.0,,,,212424.8589071,2584722.4555561705,,,pool,p9445,,C800,B600,單桿狀竹(running)
,竹闊混淆林,26.84905366395397,0.8395701571521511,0.5432512781572744,0.0025,-0.0025,383.0,,,,210450.86171103825,2581624.205185559,,,pool,p9447,,C800,B600,單桿狀竹(running)
,竹闊混淆林,40.34005890109771,-0.6770565308208835,0.7359310117618295,0.0151982235701906,-0.0098017764298093,471.0,,,,211433.5118506526,2584220.7296435805,,,pool,p9448,,B600,C800,B600
,竹林,38.06176053983252,0.9578262852211514,0.2873478855663454,-0.0064678899082568,0.0210321100917431,611.0,,,,214675.34104561908,2584891.6513676653,,,pool,p9449,,C800,B600,單桿狀竹(running)
,竹闊混淆林,18.58988204700748,-0.7432941462471664,0.6689647316224496,-0.0046132596685082,0.0078867403314917,794.0,,,,213246.49847955405,2584414.559743525,,,pool,p9450,,B600,C800,B600
,竹闊混淆林,20.001783914715947,0.9615239476408232,0.274721127897378,0.0016037735849056,0.0066037735849056,563.0,,,,211820.2678540413,2580228.067754852,,,pool,p9451,,B600,C800,B600
,竹闊混淆林,25.034387530343444,-0.9635179096299408,-0.2676438637860946,-0.0132879656160458,0.0092120343839541,625.0,,,,213819.1905561724,2583023.839883324,,,pool,p9452,,B600,C800,B600
,竹闊混淆林,21.568129435647887,0.3162277660168379,0.9486832980505138,0.01325,0.00325,585.0,,,,212099.5802543952,2582638.55477383,,,pool,p9453,,C800,B600,單桿狀竹(running)
,竹闊混淆林,33.70658681677467,-0.2248595066987583,-0.9743911956946198,0.0044733146067415,-0.0005266853932584,430.0,,,,211960.41036617223,2582003.087735095,,,pool,p9455,,C800,B600,單桿狀竹(running)
,竹闊混淆林,23.0611356160509,-0.998274373174996,0.0587220219514705,0.0032844827586206,-0.0167155172413793,531.0,,,,211150.11322851304,2584592.555962726,,,pool,p9456,,B600,C800,B600
,竹闊混淆林,11.976725812374069,-0.7071067811865475,-0.7071067811865476,0.0,-0.0,672.0,,,,213937.96176710544,2582528.965984689,,,pool,p9457,,B600,C800,B600
,竹闊混淆林,24.260799584868057,-0.3328201177351374,0.9429903335828896,-0.0036999999999999,-0.0512,529.0,,,,213766.53281718344,2583096.722053063,,,pool,p9458,,B600,C800,B600
,竹闊混淆林,30.36043784504823,-0.768221279597376,-0.6401843996644797,-0.0052868852459016,-0.0077868852459016,715.0,,,,214740.2582852947,2580089.5685720504,,,pool,p9459,,C800,B600,單桿狀竹(running)
,竹闊混淆林,21.33126583595921,0.7682212795973759,0.6401843996644799,0.0025819672131147,-0.0224180327868852,518.0,,,,211655.18637511996,2582550.3452376737,,,pool,p9461,,C800,B600,單桿狀竹(running)
,竹闊混淆林,33.04322068167278,-0.9992611746313144,0.0384331221012043,-0.0024076809453471,0.0050923190546528,506.0,,,,211540.28325127016,2582955.926573248,,,pool,p9462,,B600,C800,B600
,竹林,33.425567049364545,-0.4166547104932137,0.9090648228942844,0.01493543758967,-0.0025645624103299,646.0,,,,214082.41283018817,2584849.283265121,,,pool,p9463,,C800,B600,單桿狀竹(running)
,竹闊混淆林,23.0611356160509,-0.0587220219514703,0.998274373174996,0.0025732758620689,-0.002426724137931,624.0,,,,211707.41742002545,2582960.1050182204,,,pool,p9464,,B600,C800,B600
,竹闊混淆林,36.45196008712727,-0.4061384660534476,-0.9138115486202572,0.0237628865979381,-0.0187371134020618,459.0,,,,211521.70856869343,2583961.188891893,,,pool,p9465,,C800,B600,單桿狀竹(running)
,竹闊混淆林,7.125016348901798,6.123233995736766e-17,1.0,0.0,-0.0025,644.0,,,,214259.97305359587,2583477.87301486,,,pool,p9466,,C800,B600,單桿狀竹(running)
,竹闊混淆林,49.606495042652746,-0.6168816632266998,-0.7870559151513065,0.0549988687782805,-0.0150011312217194,602.0,,,,211983.8171743662,2583889.497048558,,,pool,p9467,,C800,B600,單桿狀竹(running)
,竹闊混淆林,44.48970525868108,0.9670745372626464,-0.2544932992796437,0.0141547927461139,-0.025845207253886,720.0,,,,214307.09196321297,2581522.602830636,,,pool,p9468,,C800,B600,單桿狀竹(running)
,竹闊混淆林,62.788928091777855,-0.7198442954206852,-0.694135570584232,0.0448645076007931,-0.1151354923992068,445.0,,,,213328.0199019135,2582694.413710594,,,pool,p9469,,B600,C800,B600
,竹闊混淆林,31.75630295195132,-0.7270131525498175,-0.6866235329637165,0.0017985318107667,0.0042985318107667,518.0,,,,212737.0010294217,2582149.6940825465,,,pool,p9470,,B600,C800,B600
,竹闊混淆林,29.32750061118656,0.5339929913879817,0.8454889030309711,-0.0135643564356435,0.0189356435643564,342.0,,,,210558.24302875716,2581477.6281446707,,,pool,p9471,,C800,B600,單桿狀竹(running)
,竹闊混淆林,46.42958537828381,-0.9037378388935388,0.4280863447390445,0.0042760180995475,0.0442760180995475,506.0,,,,213298.27079557933,2582614.4728428954,,,pool,p9472,,B600,C800,B600
,竹闊混淆林,23.273326481355983,-0.813733471206735,-0.5812381937190965,-0.0050844594594594,-8.445945945945925e-05,836.0,,,,213527.33608087164,2581036.26388479,,,pool,p9475,,B600,C800,B600
,竹闊混淆林,48.11116319293781,0.3363363969981562,-0.9417419115948374,0.0041628959276018,-0.0233371040723981,536.0,,,,210263.4973264536,2584358.163837063,,,pool,p9476,,B600,C800,B600
,竹林,9.520202144985053,0.447213595499958,0.8944271909999159,0.0275,-0.05,482.0,,,,214668.4277827716,2584707.164567488,,,pool,p9477,,C800,B600,單桿狀竹(running)
,竹闊混淆林,44.31238462399072,0.7682212795973759,0.6401843996644798,0.0058196721311475,-0.0216803278688524,716.0,,,,212991.21954011344,2583155.841589782,,,pool,p9478,,C800,B600,單桿狀竹(running)
,竹闊混淆林,38.004957659317206,-0.9917778666340252,0.1279713376301967,0.0209109518935516,-0.0215890481064483,418.0,,,,212543.40458275695,2581998.1358646145,,,pool,p9480,,B600,C800,B600
,竹闊混淆林,43.74754064175339,0.6529396220694628,0.7574099616005767,0.0122774556616643,-0.0177225443383356,554.0,,,,213287.9395453589,2582970.781138469,,,pool,p9481,,C800,B600,單桿狀竹(running)
,竹闊混淆林,32.51251731617002,0.6667948594698258,0.7452413135250994,0.0019461538461538,-0.0030538461538461,394.0,,,,210325.69495695503,2581213.1752085104,,,pool,p9482,,C800,B600,單桿狀竹(running)
,竹闊混淆林,32.31153323742385,-0.316227766016838,0.9486832980505138,0.0062499999999999,0.0062499999999999,393.0,,,,210784.002741374,2583169.9108693223,,,pool,p9484,,C800,B600,單桿狀竹(running)
,竹闊混淆林,39.76607121224395,-0.8411784753765534,-0.5407575913134989,0.0002797833935018,-0.0097202166064981,408.0,,,,211210.65989179423,2583629.131636245,,,pool,p9486,,B600,C800,B600
,竹闊混淆林,43.491519345092,-0.3162277660168378,0.948683298050514,-0.0065,0.0085,735.0,,,,213693.960862936,2583450.1802876517,,,pool,p9487,,C800,B600,單桿狀竹(running)
,竹闊混淆林,19.69460081513802,0.9778024140774096,0.2095290887308734,-0.0148048780487804,-0.0073048780487804,534.0,,,,210574.6539217189,2584274.098360002,,,pool,p9488,,B600,C800,B600
,竹闊混淆林,27.726186750640903,0.0475651494154494,-0.9988681377244376,0.0025593891402714,-0.0024406108597285,760.0,,,,214754.6241772297,2582439.7897251383,,,pool,p9489,,B600,C800,B600
,竹闊混淆林,53.98613336974438,-0.3271105638831663,-0.9449860734402582,-0.0127642007926023,-0.0427642007926023,556.0,,,,213810.42466343008,2583078.9408457587,,,pool,p9490,,B600,C800,B600
,竹林,41.3243671023583,-0.966705227861512,0.2558925603162827,-0.0029911075181891,0.0095088924818108,586.0,,,,214566.5412602788,2584880.7325165016,,,pool,p9491,,C800,B600,單桿狀竹(running)
,竹闊混淆林,29.686933196903503,-0.964763821237732,0.2631174057921088,0.0071923076923076,0.0021923076923076,532.0,,,,211696.6776156456,2582583.7158816853,,,pool,p9492,,C800,B600,單桿狀竹(running)
,竹闊混淆林,10.779771619960355,0.3939192985791677,0.919145030018058,0.0032758620689655,-0.0067241379310344,869.0,,,,213244.9710824249,2580391.809795018,,,pool,p9493,,B600,C800,B600
,竹闊混淆林,9.926245506651703,1.0,-0.0,-0.045,0.0175,426.0,,,,210855.8659048156,2584454.812989884,,,pool,p9494,,B600,C800,B600
,竹闊混淆林,25.651916255178328,-0.7808688094430304,-0.6246950475544242,0.0026829268292682,0.0151829268292682,807.0,,,,212183.19335539037,2583181.434567738,,,pool,p9495,,B600,C800,B600
,竹林,39.11707104818377,-0.7071067811865475,-0.7071067811865476,-0.02,0.02,610.0,,,,212473.1535894948,2581654.1930904044,,,pool,p9496,,C800,B600,單桿狀竹(running)
,竹闊混淆林,31.160066779905723,-0.1240347345892084,0.9922778767136676,-0.0023076923076923,-0.0098076923076923,802.0,,,,214990.02547592312,2582918.608189365,,,pool,p9497,,B600,C800,B600
,竹闊混淆林,30.473837103833297,0.2124296443310437,0.9771763639228008,0.0064936823104693,0.0164936823104693,484.0,,,,211393.62106051465,2583568.935761064,,,pool,p9498,,B600,C800,B600
,竹闊混淆林,19.47122063449069,-0.7071067811865475,-0.7071067811865476,-0.0025,0.0025,424.0,,,,211270.3797506176,2581020.817246959,,,pool,p9499,,C800,B600,單桿狀竹(running)
,竹闊混淆林,19.29004621918873,1.0,-0.0,-0.015,0.01,890.0,,,,213805.2971950184,2581947.360644859,,,pool,p9500,,B600,C800,B600
,竹闊混淆林,16.310399352728993,0.3417430630867044,0.9397934234884372,-0.0060948905109489,0.006405109489051,516.0,,,,211744.8929966986,2583517.365635129,,,pool,p9501,,B600,C800,B600
,竹闊混淆林,37.60152555834086,-0.8115343414514945,0.5843047258450758,0.0051448893572181,0.0126448893572181,837.0,,,,213432.3608566288,2580385.4239887632,,,pool,p9502,,B600,C800,B600
,竹闊混淆林,36.00673320377918,-0.8944271909999159,-0.4472135954999581,0.003,-0.0045,560.0,,,,212835.16094934425,2582145.469833292,,,pool,p9503,,B600,C800,B600
,竹闊混淆林,35.5654308023033,-0.5943910610838058,-0.8041761414663254,-0.0048120415647921,0.0151879584352078,626.0,,,,214679.93814253865,2584444.367710439,,,pool,p9504,,C800,B600,單桿狀竹(running)
,竹闊混淆林,44.57294618219693,0.5836360481525752,0.8120153713427135,-0.0161268512556342,-0.0036268512556342,517.0,,,,212177.66345289635,2580274.3139975383,,,pool,p9505,,B600,C800,B600
,竹闊混淆林,22.29512452730975,-0.7926239891046001,-0.6097107608496924,0.0122118959107806,-0.0102881040892193,836.0,,,,213914.12199776675,2581516.4231278305,,,pool,p9507,,B600,C800,B600
,竹闊混淆林,17.393118144442386,0.8778955729143844,0.4788521306805732,-0.0172292993630573,0.0152707006369426,459.0,,,,210799.70082207437,2584014.642151324,,,pool,p9508,,C800,B600,單桿狀竹(running)
,竹林,24.094842552110705,0.447213595499958,-0.8944271909999159,-0.065,0.015,672.0,,,,214252.9974060237,2584566.4580181777,,,pool,p9509,,C800,B600,單桿狀竹(running)
,竹闊混淆林,28.405971880095244,-0.5547001962252293,-0.8320502943378436,0.0025,-0.0075,483.0,,,,211476.0524591329,2583089.8986643404,,,pool,p9510,,B600,C800,B600
,竹闊混淆林,34.888691645645146,0.2509621587837261,-0.9679968981658008,0.041206619537275,-0.0087933804627249,435.0,,,,211007.6121577844,2584642.957054778,,,pool,p9511,,C800,B600,單桿狀竹(running)
,竹闊混淆林,19.15268174948254,0.8637789008984335,0.5038710255240861,0.0009585492227979,-0.006541450777202,685.0,,,,213014.1888321105,2583072.606756544,,,pool,p9513,,C800,B600,單桿狀竹(running)
,竹闊混淆林,33.02386755579665,0.923076923076923,-0.3846153846153846,-0.0076627218934911,0.0023372781065088,639.0,,,,214424.9080178542,2582840.0124342386,,,pool,p9514,,B600,C800,B600
,竹闊混淆林,21.83994971124597,-0.9980525784828884,-0.0623782861551803,-0.0031322957198443,0.0043677042801556,704.0,,,,214530.23452949495,2580872.792864341,,,pool,p9515,,B600,C800,B600
,竹闊混淆林,50.79768468757728,0.0407823695143093,-0.9991680531005774,-0.0003097713097713,0.0021902286902286,642.0,,,,210116.00540459424,2584278.2533761114,,,pool,p9516,,B600,C800,B600
,竹闊混淆林,21.954998832237575,0.1240347345892085,-0.9922778767136676,-0.0149230769230769,0.010076923076923,596.0,,,,214366.91481090317,2581101.186724345,,,pool,p9518,,B600,C800,B600
,竹闊混淆林,40.9523515915937,-0.9794570432566516,-0.2016529206704869,-0.0098485477178423,-0.0123485477178423,653.0,,,,211925.5219787845,2583220.3035653047,,,pool,p9519,,B600,C800,B600
,竹闊混淆林,47.03134321771491,-0.8849182223819825,0.4657464328326222,0.0059761388286334,0.0009761388286334,518.0,,,,211655.3844510622,2583192.038697496,,,pool,p9522,,B600,C800,B600
,竹闊混淆林,36.05502968442895,0.9615239476408232,-0.274721127897378,0.010566037735849,-0.0044339622641509,370.0,,,,210902.05541787707,2584181.0635925885,,,pool,p9523,,C800,B600,單桿狀竹(running)
,竹闊混淆林,23.893396656492648,-0.2821663239915502,0.9593655015712704,0.0104697452229299,-0.01453025477707,657.0,,,,212022.34349361423,2582996.240160549,,,pool,p9524,,B600,C800,B600
,竹闊混淆林,38.659808254090095,6.123233995736766e-17,-1.0,0.005,-0.035,429.0,,,,211626.19417367055,2584034.5054189884,,,pool,p9525,,C800,B600,單桿狀竹(running)
,竹林,44.28418708125969,0.9996714309094812,0.0256326007925508,-0.072175591327201,0.0178244086727989,495.0,,,,214101.3909132298,2580448.3217774206,,,pool,p9526,,C800,B600,單桿狀竹(running)
,竹闊混淆林,25.89250179780793,0.978549784986749,-0.2060104810498419,-0.0038461538461538,0.0086538461538461,468.0,,,,211375.5618470257,2584203.740679442,,,pool,p9527,,B600,C800,B600
,竹闊混淆林,25.772653472692426,0.3624462611549484,0.932004671541296,-0.0052882037533512,0.0072117962466487,241.0,,,,210263.47274160577,2580843.725690176,,,pool,p9528,,C800,B600,單桿狀竹(running)
,竹闊混淆林,44.31238462399072,-0.9730802874900094,-0.2304663838792127,0.0081934426229508,-0.0093065573770491,630.0,,,,212490.4469187197,2580257.18709144,,,pool,p9529,,C800,B600,單桿狀竹(running)
