case,ft,slope,north,east,planc,profc,elev,slope2,lid,year,x,y,event,area_ha,old_scar,d_debris,d_road,d_river,in_largels,twi,litho,soc,ph,clay,litho_name,kind,bg_lid
0,闊葉樹林型,41.17433120903597,-0.8574929257125442,0.5144957554275266,0.025625,-0.0043749999999999,1342.0,1695.3255505113934,,,237313.0,2507633.4,,,False,9260.215939459717,13828.851299828106,1401.123765850656,False,6.8399601778623005,10.0,9.0,52.0,29.0,metamorphics,ctrl,bg_13363
0,竹林,18.053902977226738,0.9970544855015816,0.076696498884737,0.0175661764705882,-0.0124338235294117,253.0,325.9434127111165,,,236977.8,2703092.6,,,False,1288.1714057956783,157.07479208838268,186.38794235044944,False,8.18458767996127,13.0,4.0,56.0,26.0,siliciclastic sedimentary,ctrl,bg_13367
0,闊葉樹林型,40.47420622680255,-0.8496401661981189,-0.5273628617781432,0.0194914163090128,-0.0330085836909871,553.0,1638.1613696897423,,,285612.9,2751591.1,,,False,466.6817649048423,1501.232131330521,1521.9963180574723,False,6.8846115595138775,13.0,7.0,49.0,30.0,siliciclastic sedimentary,ctrl,bg_13369
0,闊葉樹林型,46.72580648402681,-0.4472135954999579,0.8944271909999159,0.0009999999999999,0.0085,2013.0,2183.300991582722,,,263600.2,2566456.7,,,False,7297.758224043496,6992.033473259105,3265.9561405749573,False,7.402095540808135,10.0,15.0,49.0,22.0,metamorphics,ctrl,bg_13376
0,闊葉樹林型,28.35466400077033,0.2316205273060398,-0.9728062146853668,-0.0151770386266094,0.0298229613733905,790.0,803.9869705965809,,,313352.5,2673705.0,,,False,2045.4033953171472,1049.6667780989708,854.9232070383666,False,7.719260285455955,10.0,11.0,55.0,31.0,metamorphics,ctrl,bg_13377
0,闊葉樹林型,43.893233668933576,-0.9094744755858,0.4157597602677945,0.0121607022282241,-0.0203392977717758,1592.0,1926.615961915604,,,234845.4,2589249.2,,,False,7304.708861510799,7455.85583859847,619.4465400451014,False,5.918086838065092,13.0,14.0,52.0,29.0,siliciclastic sedimentary,ctrl,bg_13378
0,針葉樹林型,49.341526229406895,-0.9662349396012464,0.2576626505603323,0.0063900414937759,-0.006109958506224,3065.0,2434.5862106472487,,,288539.4,2683237.5,,,False,7457.887729127178,6381.315583258829,6249.755384698456,False,5.985517391327012,11.0,21.0,59.0,26.0,mixed sedimentary rock,ctrl,bg_13380
0,針闊葉樹混淆,10.024987862075742,0.7071067811865476,0.7071067811865475,-0.01625,-0.01125,1842.0,100.50038163476596,,,302370.7,2698439.0,,,False,9916.121308575168,13578.315068336966,6722.450257785975,False,10.583515287213089,11.0,18.0,52.0,25.0,mixed sedimentary rock,ctrl,bg_13385
0,闊葉樹林型,31.50340488200827,0.203954254112001,-0.9789804197376052,0.0076039933444259,-0.009896006655574,1546.0,992.4645191597424,,,321615.0,2698418.2,,,False,3292.766055852708,7433.805069835187,3678.699362805356,False,7.108311968019762,10.0,14.0,50.0,30.0,metamorphics,ctrl,bg_13386
0,針葉樹林型,46.65433107859522,0.9438583563660174,-0.330350424728106,0.0024164810690423,-0.0125835189309576,2244.0,2176.626608391176,,,271178.9,2604525.0,,,False,12280.502048447464,17091.705122401436,3519.6806843455306,False,5.636223605993264,10.0,18.0,51.0,30.0,metamorphics,ctrl,bg_13387
0,闊葉樹林型,42.76882539196875,6.123233995736766e-17,-1.0,0.005,-0.0125,2394.0,1829.1724254087103,,,253715.7,2610317.9,,,False,8678.518601958613,13311.794915387423,3287.478171099239,False,6.918235145223843,13.0,22.0,54.0,27.0,siliciclastic sedimentary,ctrl,bg_13388
0,闊葉樹林型,31.588135505201176,0.8944271909999159,-0.4472135954999579,-0.0255,0.022,1373.0,997.8103046949512,,,227946.5,2512367.7,,,False,3257.846442737937,3386.4316699862898,2751.0566882748826,False,9.628733182967183,11.0,16.0,50.0,26.0,mixed sedimentary rock,ctrl,bg_13392
0,針葉樹林型,42.03111377419729,-0.9429903335828896,0.3328201177351373,0.001076923076923,-0.0089230769230769,2792.0,1766.6145250995169,,,255646.5,2574900.1,,,False,12008.106764339786,6670.512168657546,4089.215413044943,False,7.2158951688935264,11.0,20.0,50.0,27.0,mixed sedimentary rock,ctrl,bg_13393
0,針闊葉樹混淆,38.659808254090095,-1.0,1.2246467991473532e-16,-0.0149999999999999,0.005,2585.0,1494.580774243013,,,252667.7,2688934.2,,,False,5558.309999594306,9233.609104098712,4607.796280176636,False,6.061791212313751,13.0,21.0,52.0,22.0,siliciclastic sedimentary,ctrl,bg_13394
0,闊葉樹林型,39.63842114615208,0.0905357460425186,-0.995893206467704,-0.0023872950819672,0.0026127049180327,994.0,1571.204430959716,,,283489.3,2565087.6,,,False,39.25177140354828,5728.405302024298,3139.001317441936,False,9.150869725873653,9.0,14.0,53.0,29.0,intermediate volcanics,ctrl,bg_13399
0,待成林地,40.90520427089325,0.6925318281897135,-0.7213873210309516,0.0151457119067443,0.0026457119067443,2126.0,1673.2357364435034,,,246683.9,2619122.1,,,False,2987.951795853123,8995.210983236444,4391.777856946873,False,6.460473829622594,13.0,19.0,50.0,23.0,siliciclastic sedimentary,ctrl,bg_13402
0,針葉樹林型,47.24660675818882,0.8320502943378437,-0.554700196225229,-0.0071153846153846,-0.0021153846153846,2384.0,2232.241850162933,,,261903.1,2675827.2,,,False,2849.2439169314284,5045.938678689516,5618.748481818362,False,6.598293256258867,13.0,19.0,53.0,21.0,siliciclastic sedimentary,ctrl,bg_13406
0,闊葉樹林型,8.29380481769877,-0.8574929257125442,-0.5144957554275266,0.004485294117647,0.004485294117647,36.0,68.78719835408334,,,192577.2,2579590.5,,,False,2815.4618753124137,968.8804613253376,72.91473041774404,False,8.996362577340102,14.0,5.0,56.0,30.0,unconsolidated sediment,ctrl,bg_13409
0,闊葉樹林型,28.835768652404315,0.7719302356170497,0.6357072528610996,-0.0060979381443298,0.0014020618556701,2316.0,831.5015537749833,,,296884.7,2690529.9,,,False,11233.44767747245,11863.4964255439,6107.006849695935,False,6.83744823729714,11.0,23.0,54.0,24.0,mixed sedimentary rock,ctrl,bg_13411
0,闊葉樹林型,18.053902977226738,-0.076696498884737,0.9970544855015816,-0.0072499999999999,-0.00225,195.0,325.9434127111165,,,279591.7,2551738.2,,,False,1719.4471604963928,1281.000393920997,81.0392239644185,False,8.9816360574666,13.0,5.0,54.0,26.0,siliciclastic sedimentary,ctrl,bg_13417
0,闊葉樹林型,43.73777595287439,-0.5486564414868222,0.8360479108370628,0.0071774744027303,0.0046774744027303,1091.0,1912.9930453038369,,,226541.5,2615738.8,,,False,69.38772999078095,10303.911309617695,80.89270623119906,False,10.640657616064248,13.0,10.0,52.0,29.0,siliciclastic sedimentary,ctrl,bg_13422
0,針葉樹林型,42.27030207946822,0.5225620579292874,-0.8526012524109428,0.0075122919818456,0.0025122919818456,2446.0,1786.7784378894955,,,235847.3,2554642.9,,,False,7377.566961091177,11780.68866233988,4736.632250129317,False,5.7371530724575655,11.0,19.0,49.0,29.0,mixed sedimentary rock,ctrl,bg_13426
0,闊葉樹林型,39.76607121224395,0.5407575913134988,0.8411784753765535,-0.0147472924187725,0.0052527075812274,577.0,1581.3404196572571,,,238656.9,2643657.1,,,False,1294.6657672663312,3531.66588933961,74.54515765287034,False,7.6630976498703784,13.0,8.0,55.0,31.0,siliciclastic sedimentary,ctrl,bg_13432
0,闊葉樹林型,27.26604445073282,0.3880570000581328,0.9216353751380651,0.0326470588235294,-0.0098529411764705,695.0,743.437179989338,,,247386.4,2511942.6,,,False,5.605462135429218,6697.203593404843,2280.460778919644,False,8.426827440445226,10.0,8.0,55.0,27.0,metamorphics,ctrl,bg_13438
0,闊葉樹林型,43.62008886674488,0.9968981486534684,-0.0787024854200106,-0.0080058499655884,0.0094941500344115,1215.0,1902.7121527427205,,,295424.1,2673007.0,,,False,5159.859779248216,3605.225145403384,1122.484453153312,False,6.370726705916126,10.0,15.0,56.0,28.0,metamorphics,ctrl,bg_13451
0,針葉樹林型,49.41314174104439,-0.685364699004991,0.7281999926928028,-0.0107522935779816,0.0042477064220183,2611.0,2441.658576720544,,,268402.1,2629213.4,,,False,17832.87859023611,17440.895420791967,3178.604643605117,False,6.132843991779195,11.0,19.0,50.0,26.0,mixed sedimentary rock,ctrl,bg_13452
0,闊葉樹林型,29.32750061118656,-0.8454889030309711,0.5339929913879817,0.0053861386138613,0.0078861386138613,2368.0,860.1022920991479,,,231095.2,2594134.1,,,False,1559.72694390558,3559.752101029243,4001.640675826957,False,6.626438826617258,13.0,22.0,47.0,28.0,siliciclastic sedimentary,ctrl,bg_13454
0,針葉樹林型,36.00673320377918,0.6536198703460924,0.7568230077691597,0.0102514792899408,-0.0022485207100591,3000.0,1296.484836008134,,,255126.5,2601757.9,,,False,11657.836305070954,13908.213348471569,5964.224271456458,False,7.129494390785794,11.0,21.0,50.0,23.0,mixed sedimentary rock,ctrl,bg_13455
0,闊葉樹林型,42.47384298513367,0.8192319205190405,-0.5734623443633283,-0.0056711409395973,0.0018288590604026,1717.0,1804.0273379257887,,,256282.7,2713529.9,,,False,3032.625116252037,13130.175960944674,2214.5898679516977,False,6.499852873048504,13.0,13.0,50.0,27.0,siliciclastic sedimentary,ctrl,bg_13459
0,闊葉樹林型,25.682184661491608,0.8837879163470618,0.4678877204190327,-0.0061182432432432,-0.0011182432432432,1303.0,659.5746089869548,,,233489.1,2567244.7,,,False,320.7560882914391,3463.6115319636724,3490.3397626135206,False,6.095858790985277,13.0,12.0,54.0,25.0,siliciclastic sedimentary,ctrl,bg_13468
0,針闊葉樹混淆,51.94046637738488,-0.7633862853691145,0.6459422414661738,-0.0155344827586206,0.0344655172413793,2101.0,2697.8120475002493,,,253420.9,2608681.7,,,False,8112.3259817369935,12496.922909446304,4458.1574383050765,False,7.388703181771691,13.0,13.0,53.0,31.0,siliciclastic sedimentary,ctrl,bg_13469
0,闊葉樹林型,12.979350497927722,0.9761870601839528,-0.2169304578186562,-0.0275882352941176,0.0149117647058823,524.0,168.4635393480566,,,272338.4,2563485.0,,,False,734.296875325726,2408.9660809217903,355.6067066292025,False,7.4174064101735535,11.0,8.0,57.0,31.0,mixed sedimentary rock,ctrl,bg_13471
0,闊葉樹林型,44.60058682281712,0.8619342151577695,0.5070201265633938,0.0107904884318766,-0.0092095115681233,1373.0,1989.212344939648,,,307153.8,2660097.8,,,False,768.6873998862516,4239.903200579075,2167.208998756764,False,6.2375376448523285,10.0,16.0,53.0,27.0,metamorphics,ctrl,bg_13473
0,闊葉樹林型,26.56505117707799,-0.5999999999999999,-0.8000000000000002,0.0306,-0.0093999999999999,405.0,705.7019440407727,,,225200.6,2702552.1,,,False,776.0205184387106,1960.9922580111495,740.1151873630532,False,7.741095697884906,13.0,7.0,55.0,30.0,siliciclastic sedimentary,ctrl,bg_13477
0,闊葉樹林型,15.436640338110504,-0.0905357460425184,0.995893206467704,0.0177459016393442,0.0077459016393442,474.0,238.2898649281804,,,324135.6,2755373.4,,,False,1523.647156300873,847.6496306150083,1055.114785751769,False,10.201275115456689,13.0,6.0,50.0,26.0,siliciclastic sedimentary,ctrl,bg_13484
0,待成林地,16.753888986635726,0.7474093186836597,0.6643638388299198,-0.0042413793103448,0.0082586206896551,148.0,280.69279617651387,,,231314.5,2436508.9,,,False,1527.2696276262643,4640.569550980229,600.355668737962,False,7.844132852063289,13.0,4.0,53.0,28.0,siliciclastic sedimentary,ctrl,bg_13486
0,闊葉樹林型,33.02386755579665,0.923076923076923,-0.3846153846153846,-0.0007396449704142,0.0042603550295857,952.0,1090.5758283427986,,,248534.9,2630263.6,,,False,3382.418222579938,1957.126622282952,1516.4998607572122,False,7.186446095093757,13.0,14.0,52.0,30.0,siliciclastic sedimentary,ctrl,bg_13489
0,闊葉樹林型,36.51456867399333,0.9792604195071029,-0.2026056040359523,-0.0018386545039908,0.0006613454960091,965.0,1333.3137254477751,,,227086.7,2493606.4,,,False,10264.987322697352,19059.30581291776,5720.815042277325,False,12.375554979405134,13.0,8.0,55.0,31.0,siliciclastic sedimentary,ctrl,bg_13492
0,闊葉樹林型,36.94611005709807,-0.9639926182060738,-0.2659289981258133,-0.0038287292817679,-0.0013287292817679,1689.0,1365.015048351203,,,228963.4,2542724.5,,,False,11151.96521517716,13536.345874195287,5250.100809121477,False,6.389585147426271,13.0,19.0,50.0,29.0,siliciclastic sedimentary,ctrl,bg_13494
0,針闊葉樹混淆,39.96814794983898,-0.9544799780350298,0.2982749931359467,0.0126334519572953,0.0426334519572953,396.0,1597.4528505402177,,,261434.4,2728566.9,,,False,1569.3425950782666,6205.356872692625,440.6152323119544,False,7.3922401557917015,13.0,8.0,54.0,30.0,siliciclastic sedimentary,ctrl,bg_13495
0,針葉樹林型,43.26125824127405,-0.956351571051339,0.29221853559902,0.0005081157374735,0.0030081157374735,2675.0,1871.5364646182013,,,259932.4,2569296.8,,,False,8254.937439197143,6709.311500978525,4403.637916411752,False,5.851196528703369,10.0,18.0,50.0,25.0,metamorphics,ctrl,bg_13500
0,待成林地,33.50097823942329,0.1888473936501244,0.9820064469806472,0.0068758915834522,0.0093758915834522,2842.0,1122.3155429983128,,,243220.9,2595569.0,,,False,5420.485587877769,5182.149555339772,4120.922786162937,False,7.710303728869113,13.0,21.0,50.0,26.0,siliciclastic sedimentary,ctrl,bg_13502
0,竹闊混淆林,7.667577242751911,-0.3713906763541036,0.9284766908852592,0.0003448275862068,-0.0021551724137931,249.0,58.79174077356699,,,326040.5,2767091.9,,,False,1513.5635746719388,3254.8669196288524,272.9118574047244,False,8.553377037886623,13.0,6.0,52.0,28.0,siliciclastic sedimentary,ctrl,bg_13505
0,針闊葉樹混淆,43.0478321430526,-0.9635179096299408,0.2676438637860946,-0.0211819484240687,0.0038180515759312,2170.0,1853.1158522164328,,,287166.1,2659893.4,,,False,8027.271227222433,12803.831237337812,4437.04252336538,False,6.110528770509418,10.0,18.0,51.0,24.0,metamorphics,ctrl,bg_13507
0,針葉樹林型,25.89250179780793,0.978549784986749,-0.2060104810498419,-0.0029177718832891,-0.0004177718832891,762.0,670.421649349487,,,309167.1,2751875.9,,,False,1899.4967502607803,2534.506666524964,2356.286755276484,False,6.306348420050967,13.0,8.0,49.0,28.0,siliciclastic sedimentary,ctrl,bg_13513
0,針闊葉樹混淆,31.05129356595241,-0.0830454798537399,0.9965457582448796,0.0160344827586206,0.0010344827586206,1991.0,964.1828321189575,,,264707.9,2702855.7,,,False,11017.938832607724,19115.14884370389,1362.163446550514,False,6.849084811405648,13.0,10.0,53.0,30.0,siliciclastic sedimentary,ctrl,bg_13514
0,闊葉樹林型,25.034387530343444,0.2676438637860946,0.9635179096299408,0.0019985673352435,-0.0005014326647564,955.0,626.7205590194153,,,298194.8,2741859.6,,,False,2171.089743895422,11154.17247911733,1808.8898990774985,False,6.173997245842622,13.0,9.0,53.0,26.0,siliciclastic sedimentary,ctrl,bg_13517
0,闊葉樹林型,38.06176053983252,-0.2873478855663455,0.9578262852211514,0.0237844036697247,-0.0237155963302752,290.0,1448.6976153915518,,,226429.7,2669955.5,,,False,1760.317211994069,5632.707076050377,309.5348994192804,False,7.027025577132416,13.0,4.0,53.0,32.0,siliciclastic sedimentary,ctrl,bg_13518
0,竹林,33.197229942878394,-0.1146241079851305,-0.9934089358711312,-0.0003868613138686,0.0171131386861313,1109.0,1102.0560758803415,,,261546.7,2715283.8,,,False,2790.9452751610493,17013.308430934427,5996.537736710646,False,6.024543510812175,13.0,11.0,53.0,30.0,siliciclastic sedimentary,ctrl,bg_13521
0,闊葉樹林型,29.71061986959468,0.481918749772156,0.876215908676647,-0.0106525911708253,-0.0231525911708253,269.0,882.7209330355538,,,323288.8,2744860.2,,,False,291.6966354002489,4126.881689567723,1105.3938082527156,False,8.41104148013181,13.0,4.0,53.0,25.0,siliciclastic sedimentary,ctrl,bg_13526
0,闊葉樹林型,29.034220452471416,-0.5854905538443586,-0.8106792283998809,-0.011262677484787,0.0512373225152129,382.0,842.9859572827095,,,277964.6,2538579.2,,,False,364.8963789059799,764.5281347313086,1082.7710120459224,False,6.750814629198618,14.0,7.0,53.0,29.0,unconsolidated sediment,ctrl,bg_13527
0,闊葉樹林型,6.379370208442804,-0.8944271909999159,0.4472135954999581,-0.0295,-0.0044999999999999,677.0,40.69636425636759,,,239876.7,2643153.6,,,False,2590.285920999059,2231.9124802629813,1162.8688305624555,False,7.330650069139682,13.0,9.0,53.0,31.0,siliciclastic sedimentary,ctrl,bg_13531
0,闊葉樹林型,25.407718108948472,1.0,0.0,0.0,0.0225,963.0,645.5521395037881,,,242671.8,2500818.5,,,False,2247.17968069821,6758.559719822652,1613.4512741325093,False,6.533073198570463,13.0,7.0,53.0,31.0,siliciclastic sedimentary,ctrl,bg_13538
0,針葉樹林型,19.33554969199933,0.0712470499879096,0.997458699830735,0.011230964467005,-0.0212690355329949,2544.0,373.8634818917752,,,257830.7,2574297.6,,,False,12068.767429688063,7851.149673972379,2038.563737092638,False,6.488833114661313,9.0,21.0,53.0,23.0,intermediate volcanics,ctrl,bg_13564
0,闊葉樹林型,25.530275981014736,0.7327934916262991,-0.6804510993672779,-0.0015205479452054,-0.0040205479452054,703.0,651.794991666778,,,217122.0,2574661.4,,,False,1660.370985819504,2262.414698001681,2450.1325167815007,False,6.366977061291992,13.0,10.0,53.0,30.0,siliciclastic sedimentary,ctrl,bg_13565
0,針葉樹林型,42.08581058000388,0.7474093186836598,-0.6643638388299197,-0.0245172413793103,0.0129827586206896,2798.0,1771.2154521759664,,,278386.7,2641873.7,,,False,12629.198901439846,18513.49684560198,7105.346658003476,False,6.559233407049412,10.0,22.0,48.0,22.0,metamorphics,ctrl,bg_13572
0,闊葉樹林型,30.72061147663586,0.967617272396844,-0.2524218971470027,0.0069646017699115,0.0044646017699115,566.0,943.7559694984108,,,254802.7,2523217.1,,,False,515.8550717846226,4368.887868017192,508.6327146692567,False,6.50711607392729,11.0,6.0,53.0,30.0,mixed sedimentary rock,ctrl,bg_13573
0,闊葉樹林型,22.98976777360885,0.7071067811865476,-0.7071067811865475,0.00375,0.00875,447.0,528.5294222844642,,,231868.1,2460479.0,,,False,1557.5358885049222,102.13648613433897,873.7650748066854,False,9.289391957266208,13.0,7.0,49.0,27.0,siliciclastic sedimentary,ctrl,bg_13576
0,針葉樹林型,47.90920660689003,-0.90327750435429,0.4290568145682875,0.0072437531871494,-0.0102562468128505,2464.0,2295.292077701675,,,242111.0,2598043.4,,,False,3365.770968463415,3145.590124315206,1862.5091043989505,False,7.206085213753879,13.0,21.0,53.0,22.0,siliciclastic sedimentary,ctrl,bg_13578
0,闊葉樹林型,15.131806783066482,0.8320502943378437,-0.554700196225229,0.0059615384615384,-0.0015384615384615,1655.0,228.9715765200568,,,265894.4,2708378.1,,,False,10460.656722119322,21589.7081654848,2510.0590220349227,False,10.76839329761605,13.0,14.0,52.0,27.0,siliciclastic sedimentary,ctrl,bg_13587
0,針闊葉樹混淆,26.47888107199723,0.9535826651341416,-0.3011313679370974,-0.0230541561712846,0.0094458438287153,2128.0,701.1311428249732,,,269567.5,2590140.8,,,False,8181.498591789548,10429.15174536945,7146.917240552249,False,6.932399037239321,10.0,18.0,47.0,24.0,metamorphics,ctrl,bg_13593
0,針闊葉樹混淆,41.17433120903597,-0.8574929257125442,0.5144957554275266,-0.0077205882352941,0.0072794117647058,1852.0,1695.3255505113934,,,264058.2,2574719.7,,,False,11471.600515652945,11673.370208936984,1213.9009733578598,False,6.639034402706719,10.0,14.0,51.0,28.0,metamorphics,ctrl,bg_13596
0,闊葉樹林型,22.40687120493745,0.970142500145332,0.2425356250363329,0.0220588235294117,-0.0079411764705882,1072.0,502.067877194655,,,287300.6,2731046.5,,,False,715.9009082689248,928.4026086595647,957.4662594962724,False,7.178786332480387,13.0,9.0,51.0,29.0,siliciclastic sedimentary,ctrl,bg_13600
0,闊葉樹林型,54.12925082329121,0.2169304578186562,0.9761870601839528,0.0276176470588235,-0.0323823529411764,1365.0,2929.975794690772,,,290335.8,2642553.3,,,False,1421.0392425252928,10796.565850215227,3784.1362065610474,False,9.755958020759858,10.0,15.0,56.0,30.0,metamorphics,ctrl,bg_13604
0,闊葉樹林型,32.63194030642942,-0.7808688094430304,0.6246950475544242,-0.01,0.0049999999999999,657.0,1064.843528162373,,,227955.2,2462433.9,,,False,1858.0854706394773,2906.102099340734,1625.1118713237804,False,6.871417426667644,13.0,9.0,48.0,31.0,siliciclastic sedimentary,ctrl,bg_13607
0,闊葉樹林型,18.779921287170044,-0.8087360843031884,-0.5881716976750464,-0.0057297297297297,0.0067702702702702,780.0,352.68544355230256,,,299419.2,2601496.6,,,False,356.0771338481054,1850.4688034961437,3054.8578612504984,False,7.773987538235134,9.0,9.0,55.0,34.0,intermediate volcanics,ctrl,bg_13608
0,闊葉樹林型,43.271344818790695,0.9825702456970676,0.1858916681048506,0.0034194287729196,-0.0215805712270803,1297.0,1872.4092824266845,,,263151.8,2552618.5,,,False,348.5800320965943,4455.6445532306725,2174.217920524192,False,6.133418695722624,11.0,12.0,52.0,30.0,mixed sedimentary rock,ctrl,bg_13616
0,針闊葉樹混淆,42.52694856602216,-0.2998265967403946,0.9539937169012556,-0.0038326523031203,0.0061673476968796,2134.0,1808.5413543370944,,,236945.1,2558810.7,,,False,3073.9737172479595,10581.82043864436,7424.185678022056,False,9.580633578880926,11.0,14.0,52.0,29.0,mixed sedimentary rock,ctrl,bg_13627
0,闊葉樹林型,49.3676133591072,0.9224409883013098,-0.3861380881261297,-0.0074539806718821,0.0100460193281178,1722.0,2437.1612487743,,,290892.2,2643230.2,,,False,1246.511621412969,10699.021985693182,4538.31632792856,False,6.5036726723478155,10.0,14.0,52.0,27.0,metamorphics,ctrl,bg_13633
0,闊葉樹林型,56.5028994559502,-0.9596285438852136,0.2812704352767007,-0.0059526416643854,0.0065473583356145,1295.0,3192.5776469292173,,,224940.9,2519929.9,,,False,5218.327646850198,4233.015825919803,1979.720495884467,False,6.020928965875142,13.0,11.0,54.0,29.0,siliciclastic sedimentary,ctrl,bg_13635
0,闊葉樹林型,32.65176013874374,0.3511234415883917,-0.9363291775690444,0.0121917808219178,-0.0003082191780821,1662.0,1066.1374401580547,,,269691.0,2683705.4,,,False,2863.0049750316584,134.94450521303256,1491.1604382629123,False,6.577225396136865,13.0,19.0,61.0,23.0,siliciclastic sedimentary,ctrl,bg_13637
0,闊葉樹林型,27.806069555844164,-0.9954954725939522,0.0948090926279955,-0.0106404494382022,0.0018595505617977,536.0,773.1775041444437,,,280469.4,2557035.3,,,False,2390.3462473201007,690.7357614540367,628.9340128414301,False,8.141995617109561,9.0,9.0,54.0,30.0,intermediate volcanics,ctrl,bg_13640
0,闊葉樹林型,26.56505117707799,-0.8,0.6,0.005,-0.0,358.0,705.7019440407727,,,283605.2,2600665.7,,,False,731.3190843549337,4154.795672293432,250.71924430798745,False,8.196678489729686,3.0,6.0,59.0,30.0,basic plutonics,ctrl,bg_13643
0,針葉樹林型,10.024987862075742,0.9899494936611666,0.1414213562373095,-0.07105,0.01895,2973.0,100.50038163476596,,,259283.3,2570145.5,,,False,8680.342920141,6437.490602478097,4114.441001713012,False,7.637355776917979,10.0,21.0,50.0,23.0,metamorphics,ctrl,bg_13645
0,闊葉樹林型,35.009177890477666,0.0356915305124126,-0.9993628543475496,-0.0036624203821656,0.0038375796178343,358.0,1225.6425365671105,,,272076.0,2743853.0,,,False,333.87440723674194,1793.8661563474907,1060.0113063407175,False,6.9069632458284795,13.0,6.0,49.0,29.0,siliciclastic sedimentary,ctrl,bg_13648
0,針葉樹林型,22.144873841221017,0.1842885350501853,-0.982872186934322,0.0028679245283018,0.0003679245283018,2355.0,490.39543744359486,,,275944.3,2615422.6,,,False,6347.403705597212,14449.885711472763,8447.981525336958,False,6.333932331909051,10.0,20.0,48.0,26.0,metamorphics,ctrl,bg_13659
0,闊葉樹林型,32.06706985148498,0.4788521306805732,0.8778955729143844,0.0037738853503184,-0.0012261146496815,207.0,1028.296968860017,,,299453.1,2614557.6,,,False,1925.388075239509,355.81785325049185,557.0753281600605,False,7.589947274606971,13.0,6.0,55.0,26.0,siliciclastic sedimentary,ctrl,bg_13662
0,闊葉樹林型,18.58988204700748,0.7432941462471664,-0.6689647316224496,-0.0029972375690607,0.0045027624309392,77.0,345.5837145216511,,,341922.6,2767018.1,,,False,614.9292322990926,643.7487870477954,363.4829120931457,False,7.486684127455338,13.0,5.0,53.0,29.0,siliciclastic sedimentary,ctrl,bg_13667
0,闊葉樹林型,36.43626970061044,-0.8804710999221753,0.4740998230350174,-0.0002809633027522,-0.0152809633027522,575.0,1327.6017496956222,,,315623.6,2744025.0,,,False,1331.4699009809344,5284.186457132173,1409.6572289950898,False,7.055384903667484,13.0,8.0,56.0,27.0,siliciclastic sedimentary,ctrl,bg_13668
0,針闊葉樹混淆,43.42182054759477,0.2113327925275388,0.9774141654398673,-0.0087857641311933,0.0187142358688067,2019.0,1885.454499667524,,,276875.6,2658689.3,,,False,125.76500418821512,4993.423376081058,6822.14527397302,False,7.014575883149483,13.0,17.0,56.0,26.0,siliciclastic sedimentary,ctrl,bg_13674
0,闊葉樹林型,30.720611476635867,0.3786328457205041,0.9255469562056768,-0.0107079646017699,0.00179203539823,599.0,943.7559694984112,,,223285.7,2540463.8,,,False,6411.635901635122,9004.089784202291,236.36294195093723,False,7.762063344398677,13.0,9.0,54.0,32.0,siliciclastic sedimentary,ctrl,bg_13676
0,竹闊混淆林,21.211450322740603,-0.9662349396012464,0.2576626505603323,-0.0008091286307053,0.0066908713692946,618.0,449.92562479409247,,,234636.2,2650245.2,,,False,143.77348791509132,3058.4250393058333,514.3956100569408,True,9.250956058799124,13.0,5.0,54.0,30.0,siliciclastic sedimentary,ctrl,bg_13677
0,針葉樹林型,34.52178114261242,0.9449860734402582,0.3271105638831663,-0.0147886393659181,0.0027113606340819,2254.0,1191.7533732584304,,,276813.9,2650869.3,,,False,6276.767310232592,9739.719282406417,7906.165598466421,False,7.185000663377855,11.0,18.0,53.0,29.0,mixed sedimentary rock,ctrl,bg_13688
0,闊葉樹林型,35.565430802303304,-0.8041761414663253,0.5943910610838059,-0.0058649144254278,-0.0108649144254278,2187.0,1264.899868153425,,,231268.4,2592601.3,,,False,3093.4927124974165,4726.155613170866,3776.707885649571,False,7.04661369790076,13.0,20.0,50.0,28.0,siliciclastic sedimentary,ctrl,bg_13699
0,針闊葉樹混淆,25.43844441156941,0.9986178293325098,0.0525588331227636,-0.0071305248618784,-0.0071305248618784,2505.0,647.1144540805069,,,271705.6,2595216.2,,,False,9831.945143655366,14083.136449978843,4723.336244462315,False,8.933152552148979,10.0,20.0,50.0,23.0,metamorphics,ctrl,bg_13701
0,闊葉樹林型,11.309932474020217,1.0,0.0,0.0,0.01,175.0,127.91457256689702,,,264669.4,2741350.7,,,False,1403.0329000321208,2300.4342630954084,1530.1284373260407,False,10.149922699909755,13.0,6.0,54.0,26.0,siliciclastic sedimentary,ctrl,bg_13703
0,闊葉樹林型,28.735641668064066,-0.4103646773287978,0.9119215051751064,-0.0003014553014553,-0.0028014553014553,794.0,825.7371020753795,,,292101.9,2626008.9,,,False,871.3961215535578,2337.793693996113,1352.265053155306,False,6.339260640250119,10.0,12.0,58.0,28.0,metamorphics,ctrl,bg_13710
0,針葉樹林型,32.57233714755203,-0.8609265282143155,-0.5087293121266412,0.0070750382848392,-0.0054249617151607,2443.0,1060.9571472537978,,,272210.0,2617500.2,,,False,10566.947471117172,18713.484807986784,5039.344311997835,False,6.5527051830933996,10.0,19.0,50.0,26.0,metamorphics,ctrl,bg_13715
