case,ft,slope,north,east,planc,profc,elev,slope2,bg_lid,x,y,old_scar,d_debris,d_road,d_river,in_largels
0,竹闊混淆林,25.682184661491608,0.8837879163470618,-0.4678877204190327,-0.005206081081081,0.0097939189189189,435.0,659.5746089869548,bg_86,245479.5,2718155.4,False,1588.4797525566269,1762.6223588651337,1522.6545568414183,False
0,闊葉樹林型,38.32881810145589,0.8221921916437787,0.5692099788303083,0.01339,-0.01161,2295.0,1469.0982970544924,bg_89,235562.9,2597469.4,False,35.30134830720109,206.11396768028513,3452.264753818548,False
0,闊葉樹林型,41.59751679121417,0.5350520811843449,0.8448190755542285,0.0018021411578112,0.0043021411578112,1018.0,1730.3534031953448,bg_90,297273.3,2675878.5,False,2659.918915396999,1144.9627061226172,671.0041238332157,False
0,針闊葉樹混淆,26.82087387239509,-0.9889363528682976,0.1483404529302446,0.0031784841075794,0.0006784841075794,1688.0,719.3592752789256,bg_92,231329.5,2548935.0,False,10462.039551934473,13226.027939942674,5251.318484622943,False
0,闊葉樹林型,44.23706899687728,0.4878213576649419,0.8729434821372646,0.0146077785102175,-0.0078922214897824,1347.0,1956.9182734344813,bg_106,241911.7,2580742.8,False,11854.020136073588,4933.7821101032705,212.1976571980568,False
0,針葉樹林型,43.54110253900031,-0.8155071447352175,-0.5787470059411219,0.0169688581314878,-0.0055311418685121,3233.0,1895.827610311739,bg_108,262265.2,2692995.1,False,11316.122799539027,10138.540507556294,5393.366679441642,False
0,闊葉樹林型,44.710622455169606,0.7071067811865476,-0.7071067811865475,0.048125,-0.081875,1432.0,1999.0397603287165,bg_111,259523.4,2704230.7,False,7115.530652857368,19755.32623053208,1510.9941539465713,False
0,闊葉樹林型,53.39572355729435,0.9656157585206696,0.2599734734478726,0.0298758620689655,0.0098758620689655,1427.0,2851.103294206999,bg_116,270197.1,2676580.8,True,3852.9343811054155,5836.840261634324,6185.4060625383,False
0,闊葉樹林型,49.017701104158654,-0.5646839155919902,0.8253072612498318,-0.0052405660377358,-0.0452405660377358,1420.0,2402.7350215366364,bg_119,270092.9,2655365.0,False,1999.0645344543489,2786.8390313203226,1791.4223350098512,False
0,闊葉樹林型,33.425567049364545,0.7954317200324987,0.6060432152628562,-0.026922525107604,0.0105774748923959,1130.0,1117.268532571565,bg_120,234683.4,2641795.5,False,921.7966059614974,5553.928240472434,996.7516411306119,False
0,針葉樹林型,22.40687120493745,0.2425356250363328,-0.970142500145332,-0.0258823529411764,0.0241176470588235,747.0,502.067877194655,bg_130,327934.6,2754122.7,False,1899.6847020146106,982.6428431514089,1015.3854776288015,False
0,闊葉樹林型,26.217612768234883,-0.4061384660534476,-0.9138115486202572,-0.0258762886597938,-0.0008762886597938,1227.0,687.3632192651128,bg_131,224644.5,2479943.8,False,10265.932274379618,16053.837673967002,1397.8493679890037,False
0,闊葉樹林型,34.03756281454756,-0.7772448707074855,0.6291982286679645,-0.0038681506849315,0.0061318493150684,804.0,1158.555682354271,bg_132,318416.5,2687345.2,False,5350.82197536955,5545.094899398429,1932.4690223137522,False
