uid,NDVI,NDMI,NBR,n_obs,before
2024_5099,0.9010509848594666,0.3239015340805053,0.6404196619987488,4.0,2024-07-18
2024_5100,0.6468835473060608,0.2308834642171859,0.5267035365104675,5.0,2024-07-18
2024_5101,0.8540452122688293,0.2971956729888916,0.6106947660446167,5.0,2024-07-18
2024_5104,0.777778148651123,0.2582583725452423,0.5202060341835022,8.0,2024-07-18
2024_5109,0.8467514514923096,0.2894239723682403,0.5894522666931152,14.0,2024-07-18
2024_5110,0.5327715277671814,0.1197696402668953,0.3308464288711548,8.0,2024-07-18
2024_5112,0.4898252487182617,0.1343337148427963,0.3491673767566681,12.0,2024-07-18
2024_5113,0.8271914720535278,0.2343651354312896,0.5419512987136841,6.0,2024-07-18
2024_5118,0.8766447305679321,0.3572960495948791,0.6470657587051392,10.0,2024-07-18
2024_5120,0.8857058882713318,0.2800333499908447,0.6015480756759644,12.0,2024-07-18
2024_5121,0.5920172333717346,0.1517036408185959,0.4064604341983795,8.0,2024-07-18
2024_5129,0.8804627060890198,0.314091682434082,0.6273366808891296,9.0,2024-07-18
2024_5130,0.7817221283912659,0.2090138792991638,0.4899937212467193,6.0,2024-07-18
2024_5134,0.7186065316200256,0.1527047604322433,0.4052907526493072,6.0,2024-07-18
2024_5135,0.7655668258666992,0.2772609293460846,0.5420649647712708,6.0,2024-07-18
2024_5136,0.8994652628898621,0.2725576758384704,0.6030871272087097,5.0,2024-07-18
2024_5139,0.7753435373306274,0.2543632388114929,0.5357820391654968,4.0,2024-07-18
2024_5140,0.3148445785045624,0.0512290075421333,0.2536373734474182,4.0,2024-07-18
2024_5141,0.6282528042793274,0.199184238910675,0.4887398183345794,5.0,2024-07-18
2024_5145,0.8750156760215759,0.3545481860637665,0.6620475649833679,6.0,2024-07-18
2024_5146,0.7948424816131592,0.267540842294693,0.5696044564247131,12.0,2024-07-18
2024_5148,0.6322252154350281,0.2121940404176712,0.4451264441013336,4.0,2024-07-18
2024_5149,0.7862558960914612,0.3300667107105255,0.6070358157157898,8.0,2024-07-18
2024_5150,0.8422380685806274,0.2639284133911133,0.5692355036735535,6.0,2024-07-18
2024_5152,0.6223979592323303,0.1544359773397445,0.4154036045074463,4.0,2024-07-18
2024_5153,0.8485726714134216,0.2550500035285949,0.5506439208984375,8.0,2024-07-18
2024_5155,0.8799073100090027,0.3070155680179596,0.5911786556243896,10.0,2024-07-18
2024_5156,0.8597301840782166,0.3021745085716247,0.5985418558120728,14.0,2024-07-18
2024_5157,0.8180219531059265,0.3090678751468658,0.5910751819610596,5.0,2024-07-18
2024_5161,0.8570329546928406,0.2221393138170242,0.5360398292541504,10.0,2024-07-18
2024_5163,0.6685641407966614,0.2459510564804077,0.5194150805473328,4.0,2024-07-18
2024_5164,0.7650793790817261,0.2929292917251587,0.5534804463386536,3.0,2024-07-18
2024_5166,0.7059483528137207,0.1270908564329147,0.4138702750205993,5.0,2024-07-18
2024_5167,0.7391927242279053,0.2854122519493103,0.563347339630127,5.0,2024-07-18
2024_5168,0.8647651672363281,0.2961887121200561,0.6124165058135986,5.0,2024-07-18
2024_5171,0.8580207824707031,0.3254724144935608,0.6041923761367798,3.0,2024-07-18
2024_5172,0.8996827006340027,0.3623431921005249,0.6507821083068848,2.0,2024-07-18
2024_5173,0.7999376654624939,0.3155779838562011,0.6027535796165466,2.0,2024-07-18
2024_5175,0.8526480197906494,0.2982717156410217,0.5909822583198547,4.0,2024-07-18
2024_5177,0.845676064491272,0.2471202909946441,0.5566380620002747,4.0,2024-07-18
2024_5179,0.8614271283149719,0.3025538623332977,0.6141059398651123,4.0,2024-07-18
2024_5180,0.5380097031593323,0.1660943627357483,0.3937987685203552,4.0,2024-07-18
2024_5181,0.6392694115638733,0.1165884286165237,0.4264575242996216,5.0,2024-07-18
2024_5182,0.8655924201011658,0.3425127565860748,0.6493165493011475,4.0,2024-07-18
2024_5183,0.8284642696380615,0.3517533540725708,0.6329171657562256,4.0,2024-07-18
2024_5185,0.6664239168167114,0.2414541542530059,0.5082399249076843,3.0,2024-07-18
2024_5186,0.5758723020553589,0.3082841634750366,0.538566529750824,2.0,2024-07-18
2024_5187,0.7932364344596863,0.1912709772586822,0.4976884722709656,6.0,2024-07-18
2024_5190,0.9205372333526612,0.3284855782985687,0.6420550346374512,10.0,2024-07-18
2024_5197,0.5580188035964966,0.1452115625143051,0.4005719125270843,12.0,2024-07-18
2024_5198,0.8476734161376953,0.3040477037429809,0.613043487071991,11.0,2024-07-18
2024_5199,0.875710666179657,0.3309982419013977,0.6030246019363403,11.0,2024-07-18
2024_5231,0.8748765587806702,0.31190025806427,0.6189113855361938,10.0,2024-07-18
2024_5232,0.762061357498169,0.218376412987709,0.5072948336601257,8.0,2024-07-18
2024_5233,0.7943548560142517,0.2603366076946258,0.5477901101112366,14.0,2024-07-18
2024_5248,0.7678192853927612,0.2729285061359405,0.5451694130897522,18.0,2024-07-18
2024_5263,0.8211018443107605,0.2682995796203613,0.5490159392356873,9.0,2024-07-18
2024_5264,0.7805837988853455,0.2702866792678833,0.6057052612304688,10.0,2024-07-18
2024_5276,0.6647246479988098,0.1940744817256927,0.4248168468475342,8.0,2024-07-18
2024_5281,0.8246456980705261,0.3342905938625335,0.6097749471664429,8.0,2024-07-18
2024_5282,0.5207006335258484,0.0391462109982967,0.2792607545852661,10.0,2024-07-18
2024_5290,0.8648160099983215,0.2661055326461792,0.5736899971961975,6.0,2024-07-18
2024_5303,0.7982984781265259,0.1844632476568222,0.4700490236282348,6.0,2024-07-18
2024_5304,0.8406714200973511,0.2202455401420593,0.4923669397830963,6.0,2024-07-18
2024_5307,0.6505529284477234,0.2071349918842315,0.4168033599853515,4.0,2024-07-18
2024_5311,0.841948390007019,0.2153300195932388,0.5421523451805115,8.0,2024-07-18
2024_5314,0.6187267899513245,0.1290873736143112,0.3481648862361908,8.0,2024-07-18
2024_5316,0.6686964631080627,0.2084121406078338,0.4606232941150665,10.0,2024-07-18
2024_5317,0.6855787634849548,0.1768185645341873,0.3850602209568023,8.0,2024-07-18
2024_5318,0.880109965801239,0.3178071677684784,0.6055276989936829,6.0,2024-07-18
2024_5319,0.736562967300415,0.1023134142160415,0.3342173397541046,12.0,2024-07-18
2024_5321,0.7832151055335999,0.2417932599782943,0.497173011302948,10.0,2024-07-18
2024_5322,0.7618709802627563,0.2182951122522354,0.5015628933906555,12.0,2024-07-18
2024_5323,0.7972686886787415,0.24860280752182,0.5403846502304077,12.0,2024-07-18
2024_5324,0.597435474395752,0.1516579240560531,0.3293702304363251,12.0,2024-07-18
2024_5326,0.8406697511672974,0.2940015792846679,0.5955678820610046,15.0,2024-07-18
2024_5340,0.6271668076515198,0.2008371204137802,0.4395060241222381,12.0,2024-07-18
2024_5341,0.6177657246589661,0.2338664829730987,0.4696808755397796,10.0,2024-07-18
2024_5344,0.5181686878204346,0.2149194628000259,0.408670574426651,10.0,2024-07-18
2024_5346,0.7344508171081543,0.2186580002307891,0.4792452752590179,13.0,2024-07-18
2024_5347,0.4767475426197052,0.1794555038213729,0.4334056973457336,8.0,2024-07-18
2024_5348,0.7393722534179688,0.2863208949565887,0.5471912026405334,8.0,2024-07-18
2024_5351,0.6254885792732239,0.2455763667821884,0.5198084115982056,10.0,2024-07-18
2024_5352,0.6012827157974243,0.1982102990150451,0.4507042169570923,9.0,2024-07-18
2024_5353,0.6222187280654907,0.1508846431970596,0.3797975182533264,8.0,2024-07-18
2024_5354,0.7149916291236877,0.285493940114975,0.5036606788635254,8.0,2024-07-18
2024_5358,0.797954797744751,0.3036781549453735,0.5752965211868286,4.0,2024-07-18
2024_5361,0.8304499983787537,0.3470163643360138,0.6300957798957825,12.0,2024-07-18
2024_5364,0.7770318388938904,0.2347189784049987,0.504862368106842,8.0,2024-07-18
2024_5365,0.8886716961860657,0.2781187891960144,0.5935848951339722,4.0,2024-07-18
2024_5371,0.7594424486160278,0.1884666383266449,0.4881246387958526,20.0,2024-07-18
2024_5372,0.8730682730674744,0.3381363749504089,0.6397003531455994,12.0,2024-07-18
2024_5375,0.7658303380012512,0.2455767840147018,0.5303085446357727,23.0,2024-07-18
2024_5383,0.7927080988883972,0.2330558747053146,0.4465562105178833,9.0,2024-07-18
2024_5384,0.6909492015838623,0.1207022666931152,0.3792952597141266,9.0,2024-07-18
2024_5386,0.6517789363861084,0.1961062103509903,0.4544485807418823,15.0,2024-07-18
2024_5387,0.6423541903495789,0.1798355281352996,0.4116533696651459,12.0,2024-07-18
2024_5391,0.8335964679718018,0.2478967607021331,0.5507708787918091,12.0,2024-07-18
2024_5392,0.8942031264305115,0.3469942212104797,0.6323226690292358,9.0,2024-07-18
2024_5393,0.8680939078330994,0.3182490766048431,0.6148893237113953,10.0,2024-07-18
2024_5402,0.812809944152832,0.2250049859285354,0.4842378795146942,6.0,2024-07-18
2024_5404,0.7003821730613708,0.2241992801427841,0.4996541142463684,9.0,2024-07-18
2024_5409,0.7487850785255432,0.2677195370197296,0.5528676509857178,8.0,2024-07-18
2024_5418,0.8219336867332458,0.3006650805473327,0.592583417892456,10.0,2024-07-18
2024_5420,0.7686808705329895,0.2612771391868591,0.5481170415878296,8.0,2024-07-18
2024_5421,0.8839846849441528,0.3203457295894623,0.6347478628158569,8.0,2024-07-18
2024_5422,0.7198120355606079,0.1382881104946136,0.3837675750255584,6.0,2024-07-18
2024_5425,0.8457698822021484,0.2898693382740021,0.5603315830230713,8.0,2024-07-18
2024_5426,0.7566355466842651,0.2366781383752823,0.4873961508274078,4.0,2024-07-18
2024_5427,0.8039796948432922,0.3000763654708862,0.6022846698760986,4.0,2024-07-18
2024_5428,0.840729296207428,0.3364315330982208,0.6071411967277527,6.0,2024-07-18
2024_5433,0.831270158290863,0.2913535535335541,0.5833852887153625,6.0,2024-07-18
2024_5434,0.7741314768791199,0.1912229806184768,0.4907459616661072,8.0,2024-07-18
2024_5442,0.8423258066177368,0.2857843041419983,0.582131564617157,2.0,2024-07-18
2024_5444,0.7894949913024902,0.216583177447319,0.5322961807250977,8.0,2024-07-18
2024_5449,0.8685994744300842,0.2747167348861694,0.5945971012115479,14.0,2024-07-18
2024_5450,0.8175417184829712,0.2883857786655426,0.5909876823425293,14.0,2024-07-18
2024_5452,0.747406005859375,0.1940081566572189,0.503399133682251,12.0,2024-07-18
2024_5454,0.7495113611221313,0.1610666513442993,0.4328140616416931,14.0,2024-07-18
2024_5458,0.8794340491294861,0.3054602742195129,0.6172861456871033,12.0,2024-07-18
2024_5460,0.8510792851448059,0.2704197764396667,0.5563468933105469,9.0,2024-07-18
2024_5462,0.7945395708084106,0.278077483177185,0.563218355178833,11.0,2024-07-18
2024_5466,0.820722758769989,0.2520433664321899,0.5341712236404419,8.0,2024-07-18
2024_5467,0.7445374727249146,0.173790842294693,0.4855293929576874,8.0,2024-07-18
2024_5468,0.8294324278831482,0.2553438544273376,0.5490596890449524,8.0,2024-07-18
2024_5469,0.7993350028991699,0.2286539822816848,0.5288678407669067,8.0,2024-07-18
2024_5470,0.8724754452705383,0.2876499593257904,0.604339599609375,8.0,2024-07-18
2024_5471,0.8290927410125732,0.1713867634534835,0.5159181356430054,8.0,2024-07-18
2024_5473,0.5078630447387695,0.1358188837766647,0.423814982175827,8.0,2024-07-18
2024_5474,0.8314180374145508,0.2783671915531158,0.5335967540740967,12.0,2024-07-18
2024_5477,0.8391852378845215,0.1970935314893722,0.5125085711479187,13.0,2024-07-18
2024_5481,0.8023620247840881,0.1996281743049621,0.4997140765190124,2.0,2024-07-18
2024_5482,0.8849075436592102,0.3504437804222107,0.6369094848632812,6.0,2024-07-18
2024_5484,0.8582055568695068,0.3322140872478485,0.6294087171554565,8.0,2024-07-18
2024_5487,0.8965783715248108,0.283034086227417,0.6071561574935913,6.0,2024-07-18
2024_5490,0.5272372961044312,0.0571126714348793,0.3224347531795501,18.0,2024-07-18
2024_5494,0.8902875185012817,0.3550642430782318,0.6504592895507812,16.0,2024-07-18
2024_5495,0.8997976183891296,0.3632550835609436,0.6537101864814758,16.0,2024-07-18
2024_5496,0.8579418063163757,0.3011483550071716,0.6031189560890198,4.0,2024-07-18
2024_5521,0.8927467465400696,0.2432619035243988,0.5833961963653564,12.0,2024-07-18
2024_5528,0.640235185623169,0.1142848134040832,0.4037691950798034,14.0,2024-07-18
2024_5530,0.8718826174736023,0.2434627413749694,0.525707483291626,1.0,2024-07-18
2024_5531,0.8654634952545166,0.3044557869434356,0.5815353393554688,3.0,2024-07-18
2024_5532,0.9146721959114076,0.3744239509105682,0.6627177596092224,3.0,2024-07-18
2024_5533,0.6924619078636169,0.1275788992643356,0.4177024662494659,4.0,2024-07-18
2024_5536,0.8450416326522827,0.2605438530445099,0.580829381942749,8.0,2024-07-18
2024_5538,0.8780216574668884,0.3315637409687042,0.6467447280883789,2.0,2024-07-18
2024_5540,0.7788770794868469,0.2582271993160248,0.5653614401817322,10.0,2024-07-18
2024_5541,0.7183002233505249,0.0750428736209869,0.3695711493492126,3.0,2024-07-18
2024_5542,0.3580445051193237,0.0857226476073265,0.2357417643070221,2.0,2024-07-18
2024_5543,0.9162245392799376,0.3290318250656128,0.6402350068092346,2.0,2024-07-18
2024_5544,0.8545902371406555,0.2729963958263397,0.5416133403778076,1.0,2024-07-18
2024_5545,0.7410798668861389,0.1282995790243148,0.3906683623790741,1.0,2024-07-18
2024_5546,0.8407625555992126,0.2663452327251434,0.5898305177688599,1.0,2024-07-18
2024_5547,0.8443113565444946,0.2813918590545654,0.5973597764968872,1.0,2024-07-18
2024_5548,0.8056955933570862,0.2561374306678772,0.5525563359260559,10.0,2024-07-18
2024_5549,0.3675618767738342,0.0312484912574291,0.2571833729743957,10.0,2024-07-18
2024_5550,0.8892519474029541,0.3335797786712646,0.6509581208229065,10.0,2024-07-18
2024_5551,0.8829268217086792,0.3107559382915497,0.6156712770462036,10.0,2024-07-18
2024_5552,0.4134585261344909,0.2007444649934768,0.370977520942688,1.0,2024-07-18
2024_5554,0.7866437435150146,0.2611948251724243,0.5171982645988464,2.0,2024-07-18
2024_7204,0.8755666613578796,0.3962264060974121,0.6780705451965332,3.0,2024-07-18
2024_7243,0.5761995315551758,0.2068766504526138,0.4996744990348816,6.0,2024-07-18
2024_7244,0.800952136516571,0.2743894159793854,0.5804945230484009,10.0,2024-07-18
2024_7245,0.3615927994251251,0.1175451427698135,0.3808312118053436,9.0,2024-07-18
2024_5599,0.8036893606185913,0.2060722410678863,0.5211488008499146,18.0,2024-08-02
2024_5615,0.7574736475944519,0.1877131313085556,0.4020168781280517,4.0,2024-08-02
2024_5617,0.895035445690155,0.3463217914104461,0.6710444092750549,5.0,2024-08-02
2024_5619,0.8483283519744873,0.2661898136138916,0.5785207748413086,5.0,2024-08-02
2024_5620,0.8547026515007019,0.3159897923469543,0.623170793056488,6.0,2024-08-02
2024_5624,0.8730370402336121,0.2819449603557586,0.6026951670646667,12.0,2024-08-02
2024_5625,0.8087797164916992,0.1620350331068039,0.4523131251335144,4.0,2024-08-02
2024_5626,0.7804632186889648,0.2808210253715515,0.5663633346557617,3.0,2024-08-02
2024_5627,0.8948769569396973,0.3357009291648865,0.6588590741157532,4.0,2024-08-02
2024_5960,0.698926568031311,0.215426504611969,0.4732341766357422,4.0,2024-08-02
2024_5961,0.5878841280937195,0.226047933101654,0.4366825222969055,4.0,2024-08-02
2024_5962,0.5989930033683777,0.2697589099407196,0.4636596739292145,2.0,2024-08-02
2024_5963,0.5723908543586731,0.2493782490491867,0.4125914275646209,2.0,2024-08-02
2024_5964,0.6627163887023926,0.2404868751764297,0.4867681562900543,4.0,2024-08-02
2024_5966,0.680044412612915,0.2885893285274505,0.5333126783370972,2.0,2024-08-02
2024_5967,0.7754355072975159,0.1767863929271698,0.4822099804878235,6.0,2024-08-02
2024_5968,0.8554251790046692,0.3222657144069671,0.6305742263793945,6.0,2024-08-02
2024_6028,0.8801079392433167,0.4045186936855316,0.6882927417755127,6.0,2024-08-02
2024_6031,0.6031107306480408,0.2194809764623642,0.4102923572063446,6.0,2024-08-02
2024_6041,,,,,2024-08-02
2024_6042,0.8612032532691956,0.3160774707794189,0.6221679449081421,2.0,2024-08-02
2024_6043,0.7540526390075684,0.2412169128656387,0.5271830558776855,2.0,2024-08-02
2024_6044,0.868628740310669,0.3222667574882507,0.6338607668876648,2.0,2024-08-02
2024_6045,0.8674922585487366,0.3052142560482025,0.6140195727348328,2.0,2024-08-02
2024_6047,0.8609486818313599,0.2947772145271301,0.590522050857544,3.0,2024-08-02
2024_5510,0.7135229706764221,0.167097732424736,0.4605468809604645,12.0,2024-08-17
2024_5511,0.5581100583076477,0.0784474089741706,0.3450876772403717,12.0,2024-08-17
2024_5512,0.8307275176048279,0.2188739031553268,0.5243186354637146,14.0,2024-08-17
2024_5513,0.5828346610069275,0.1321916878223419,0.4037856161594391,12.0,2024-08-17
2024_5515,0.5773200988769531,0.0681669786572456,0.3351975381374359,16.0,2024-08-17
2024_5516,0.708293616771698,0.1300228089094162,0.455773115158081,15.0,2024-08-17
2024_131,0.8567748665809631,0.2589285671710968,0.5869660973548889,7.0,2024-08-22
2024_134,0.8393574357032776,0.3071954250335693,0.6129749417304993,5.0,2024-08-22
2024_145,0.857732892036438,0.3138638436794281,0.6179056763648987,5.0,2024-08-22
2024_324,0.7589008808135986,0.3138088583946228,0.5453710556030273,4.0,2024-08-22
2024_790,0.6304303407669067,0.1883718371391296,0.4709793329238891,4.0,2024-08-22
2024_812,0.5980619192123413,0.2210132777690887,0.4650205671787262,3.0,2024-08-22
2024_855,0.832921028137207,0.3410404622554779,0.624498724937439,23.0,2024-08-22
2024_858,0.4169867634773254,0.1416173726320266,0.3620609045028686,21.0,2024-08-22
2024_861,0.8675205707550049,0.2943992614746094,0.6160627603530884,14.0,2024-08-22
2024_1016,0.84375,0.264243334531784,0.5801952481269836,7.0,2024-08-22
2024_122,0.8709531426429749,0.325169175863266,0.6295644640922546,7.0,2024-08-27
2024_167,0.3169754445552826,0.049414437264204,0.2766969501972198,12.0,2024-08-27
2024_190,0.7817127108573914,0.2826293110847473,0.5630136132240295,12.0,2024-08-27
2024_320,0.829206645488739,0.2877979278564453,0.6178770661354065,5.0,2024-08-27
2024_710,0.7838917374610901,0.1888215392827987,0.4730670750141144,3.0,2024-08-27
2024_872,0.7718250751495361,0.2732811868190765,0.5431859493255615,12.0,2024-08-27
2024_952,0.2204006761312484,0.1155268102884292,0.277729868888855,4.0,2024-08-27
2024_5585,0.8412064909934998,0.2629528939723968,0.5735018849372864,12.0,2024-08-27
2024_5586,0.8396425843238831,0.2645364105701446,0.5838195085525513,7.0,2024-08-27
2024_17,0.6654891967773438,0.1093733087182045,0.3536695539951324,14.0,2024-09-01
2024_96,0.730279803276062,0.1138539761304855,0.3680358529090881,10.0,2024-09-01
2024_104,0.8934405446052551,0.2754548490047455,0.6021786332130432,9.0,2024-09-01
2024_105,0.724214494228363,0.14824940264225,0.4300287365913391,6.0,2024-09-01
2024_124,0.8820948600769043,0.3261683881282806,0.6342856884002686,9.0,2024-09-01
2024_144,0.8638687133789062,0.323541909456253,0.6407269835472107,8.0,2024-09-01
2024_163,0.4970080554485321,0.130275085568428,0.3698678910732269,16.0,2024-09-01
2024_164,0.8763859272003174,0.3048050105571747,0.6186736822128296,16.0,2024-09-01
2024_172,0.7561520934104919,0.2677492499351501,0.5266017913818359,12.0,2024-09-01
2024_175,0.8607203960418701,0.2724953293800354,0.5821420550346375,8.0,2024-09-01
2024_180,0.6883401274681091,0.1955042332410812,0.4527227878570556,8.0,2024-09-01
2024_256,0.8287026286125183,0.2430354952812194,0.5877193808555603,10.0,2024-09-01
2024_273,0.7941333055496216,0.2478857189416885,0.4908043444156647,7.0,2024-09-01
2024_284,0.6966707706451416,0.1038023605942726,0.3269045352935791,5.0,2024-09-01
2024_295,0.6688463687896729,0.253198891878128,0.45225790143013,9.0,2024-09-01
2024_300,0.816963255405426,0.2381410300731659,0.5396572351455688,19.0,2024-09-01
2024_302,0.556947648525238,0.0585309676826,0.2149088084697723,17.0,2024-09-01
2024_303,-0.0196078661829233,-0.0422901660203933,0.0705454647541046,13.0,2024-09-01
2024_326,0.2253104746341705,-0.082982949912548,0.0694193691015243,11.0,2024-09-01
2024_597,0.7809621095657349,0.2951155304908752,0.5494787693023682,17.0,2024-09-01
2024_602,0.8691304326057434,0.3174477219581604,0.6106215119361877,14.0,2024-09-01
2024_791,0.8646557927131653,0.2376937717199325,0.5891917943954468,10.0,2024-09-01
2024_5555,0.8650299310684204,0.2551376521587372,0.5840880870819092,18.0,2024-09-01
2024_5556,0.8477752804756165,0.2005824297666549,0.4616893529891968,20.0,2024-09-01
2024_5557,0.8108699321746826,0.2900561392307281,0.5809405446052551,18.0,2024-09-01
2024_5558,0.8642470240592957,0.2736128568649292,0.5706548094749451,48.0,2024-09-01
2024_5559,0.8336052298545837,0.2688729763031006,0.5842965245246887,43.0,2024-09-01
2024_5560,0.7052342891693115,0.1373454928398132,0.4121379256248474,20.0,2024-09-01
2024_5564,0.9084678292274476,0.3542613983154297,0.6506347060203552,9.0,2024-09-01
2024_5573,0.8870765566825867,0.3339288830757141,0.6416484117507935,5.0,2024-09-01
2024_5574,0.8475536704063416,0.3289851248264313,0.6311078071594238,6.0,2024-09-01
2024_5575,0.6215506196022034,0.1169335097074508,0.3349368572235107,7.0,2024-09-01
2024_5576,0.7634690999984741,0.1741334050893783,0.4718992114067077,7.0,2024-09-01
2024_5584,0.877352774143219,0.3114157915115356,0.6221644878387451,6.0,2024-09-01
2024_5587,0.6542388796806335,0.1368360817432403,0.3927452266216278,14.0,2024-09-01
2024_5588,0.7558414340019226,0.1932358145713806,0.4954887330532074,5.0,2024-09-01
2024_5589,0.6226101517677307,0.1955204606056213,0.4500372111797333,13.0,2024-09-01
2024_5634,0.8104739785194397,0.2736242711544037,0.5370396375656128,20.0,2024-09-01
2024_5635,0.867022693157196,0.3166310787200928,0.6295283436775208,16.0,2024-09-01
2024_5636,0.9075882434844972,0.3596976697444916,0.6536439061164856,16.0,2024-09-01
2024_5638,0.8646005988121033,0.2644002735614776,0.5706684589385986,12.0,2024-09-01
2024_5639,0.8974668979644775,0.3058274984359741,0.604561448097229,2.0,2024-09-01
2024_5640,0.918281078338623,0.3522206246852875,0.6507270932197571,8.0,2024-09-01
2024_5641,0.9082677364349364,0.340619295835495,0.6470993161201477,5.0,2024-09-01
2024_5642,0.7072521448135376,0.2850216925144195,0.5441552400588989,11.0,2024-09-01
2024_5658,0.8887563347816467,0.3526752889156341,0.6483879685401917,38.0,2024-09-01
2024_5659,0.7771071195602417,0.2501170635223388,0.5182279944419861,38.0,2024-09-01
2024_5660,0.8857329487800598,0.3459393680095672,0.6521350741386414,23.0,2024-09-01
2024_5668,0.8400678038597107,0.2625057995319366,0.5841429829597473,9.0,2024-09-01
2024_5671,0.8853787779808044,0.3209783136844635,0.6261429190635681,14.0,2024-09-01
2024_5672,0.900756537914276,0.3586653769016266,0.6563994884490967,12.0,2024-09-01
2024_5673,0.8675735592842102,0.3534179031848907,0.6599830985069275,14.0,2024-09-01
2024_5674,0.8476893901824951,0.2998380064964294,0.6090109348297119,14.0,2024-09-01
2024_5675,0.8933157324790955,0.3124973773956299,0.6290757060050964,12.0,2024-09-01
2024_5676,0.5150163769721985,0.1474433094263076,0.4541782438755035,2.0,2024-09-01
2024_5677,0.8675574660301208,0.3375994861125946,0.6274212002754211,5.0,2024-09-01
2024_5678,0.8616592884063721,0.277478277683258,0.5864204168319702,6.0,2024-09-01
2024_5679,0.9103872776031494,0.3594099879264831,0.6446724534034729,8.0,2024-09-01
2024_5680,0.911596179008484,0.371806651353836,0.6591631174087524,6.0,2024-09-01
2024_5681,0.9085702300071716,0.3449261486530304,0.6464635729789734,10.0,2024-09-01
2024_5682,0.9230278730392456,0.3749246597290039,0.6660382747650146,8.0,2024-09-01
2024_5684,0.8962128758430481,0.3328129053115845,0.6178366541862488,10.0,2024-09-01
2024_5686,0.7371504902839661,0.323555588722229,0.5419579148292542,6.0,2024-09-01
2024_5687,0.8549785017967224,0.2738563418388366,0.5935378074645996,8.0,2024-09-01
2024_5688,0.4777362942695617,0.1614127308130264,0.4206488132476806,10.0,2024-09-01
2024_5689,0.1390774548053741,-0.0153403570875525,0.1154057085514068,8.0,2024-09-01
2024_5690,0.5067399144172668,0.2689548134803772,0.4774259626865387,19.0,2024-09-01
2024_5691,0.5034095644950867,0.1535857170820236,0.4253660440444946,19.0,2024-09-01
2024_5692,0.7218299508094788,0.2143124639987945,0.411937415599823,12.0,2024-09-01
2024_5693,0.8622328042984009,0.3037127256393432,0.6088144779205322,13.0,2024-09-01
2024_5694,0.6038991808891296,0.1320675313472747,0.3932474553585052,18.0,2024-09-01
2024_5695,0.7839892506599426,0.2663067579269409,0.5530667304992676,22.0,2024-09-01
2024_5697,0.7699680328369141,0.279561847448349,0.5107765793800354,33.0,2024-09-01
2024_5698,0.4199273884296417,0.1245094537734985,0.3481424748897552,33.0,2024-09-01
2024_5699,0.8414182662963867,0.2938383817672729,0.5980669856071472,32.0,2024-09-01
2024_5700,0.8728359937667847,0.3094579875469208,0.6048262119293213,16.0,2024-09-01
2024_5713,0.8982678055763245,0.3440820872783661,0.673478364944458,5.0,2024-09-01
2024_5714,0.8974520564079285,0.317621111869812,0.6421732902526855,6.0,2024-09-01
2024_5715,0.9020372629165648,0.3126249611377716,0.6148316264152527,7.0,2024-09-01
2024_5716,0.8546546697616577,0.3486679196357727,0.6370383501052856,7.0,2024-09-01
2024_5717,0.887037456035614,0.3393359780311584,0.639986515045166,7.0,2024-09-01
2024_5744,0.8673850893974304,0.3147986233234405,0.632494330406189,18.0,2024-09-01
2024_5745,0.7914968729019165,0.2471716552972793,0.558384895324707,18.0,2024-09-01
2024_5746,0.782293438911438,0.2288971692323684,0.5630632638931274,18.0,2024-09-01
2024_5747,0.8157302141189575,0.2794294655323028,0.5732896327972412,18.0,2024-09-01
2024_5748,0.8861292600631714,0.2136515527963638,0.561590850353241,18.0,2024-09-01
2024_5749,0.8954116702079773,0.3183055222034454,0.6257107257843018,16.0,2024-09-01
2024_5750,0.9016959071159364,0.3208722770214081,0.629467248916626,15.0,2024-09-01
2024_5751,0.162482351064682,0.0529907457530498,0.211977869272232,16.0,2024-09-01
2024_5752,0.8375275731086731,0.248896837234497,0.567811131477356,18.0,2024-09-01
2024_5753,0.8300298452377319,0.2094433903694152,0.5445438623428345,8.0,2024-09-01
2024_5754,0.8915416598320007,0.2907172739505768,0.601682186126709,8.0,2024-09-01
2024_5755,0.9091105461120604,0.3064988255500793,0.6365895867347717,8.0,2024-09-01
2024_5756,0.9127717614173888,0.219100072979927,0.5680000185966492,6.0,2024-09-01
2024_5757,0.9071027636528016,0.3257381916046142,0.6459670066833496,4.0,2024-09-01
2024_5758,0.8456265926361084,0.2330178320407867,0.55014568567276,6.0,2024-09-01
2024_5759,0.8576107621192932,0.3280795812606811,0.6355041265487671,12.0,2024-09-01
2024_5760,0.7645164132118225,0.227790966629982,0.5256067514419556,6.0,2024-09-01
2024_5761,0.639624297618866,0.2035171687602996,0.490968257188797,10.0,2024-09-01
2024_5762,0.8708240389823914,0.2659268379211426,0.5972342491149902,7.0,2024-09-01
2024_5763,0.8766237497329712,0.324425995349884,0.6154468059539795,12.0,2024-09-01
2024_5764,0.7985708713531494,0.2812410593032837,0.5575574040412903,12.0,2024-09-01
2024_5765,0.8626508712768555,0.2906013429164886,0.6135712265968323,6.0,2024-09-01
2024_5766,0.2800652384757995,0.1327561438083648,0.3607800900936126,7.0,2024-09-01
2024_5767,0.8846839666366577,0.3436926305294037,0.6519480347633362,7.0,2024-09-01
2024_5768,0.9047508835792542,0.2765911519527435,0.5863308310508728,8.0,2024-09-01
