uid,NDVI,NDMI,NBR,n_obs
bg_26979,0.8143349289894104,0.3000240325927734,0.6035675406455994,529.0
bg_26984,0.8066983819007874,0.2230394035577774,0.5327547192573547,517.0
bg_26985,0.869268000125885,0.3602548241615295,0.6737987995147705,326.0
bg_26994,0.8418338298797607,0.3277547061443329,0.6299569606781006,136.0
bg_27000,0.8023326396942139,0.3110664188861847,0.6035337448120117,186.0
bg_27009,0.8102073669433594,0.2510794997215271,0.5607525706291199,427.0
bg_27014,0.8652181029319763,0.3460271656513214,0.6459811329841614,551.0
bg_27021,0.8424555659294128,0.2952024936676025,0.5716301202774048,85.0
bg_27024,0.8694204092025757,0.2683925628662109,0.5993606448173523,210.0
bg_27033,0.8337463140487671,0.2642026543617248,0.563797652721405,185.0
bg_27036,0.6815767884254456,0.1149205863475799,0.3815339505672455,889.0
bg_27039,0.8495153188705444,0.3294630646705627,0.626765787601471,438.0
bg_27043,0.6195879578590393,0.1618501394987106,0.4333661198616028,78.0
bg_27044,0.8775722980499268,0.3652821481227875,0.6774924993515015,205.0
bg_27046,0.8807811737060547,0.3156594038009643,0.6238057613372803,163.0
bg_27050,0.7668074369430542,0.2382586300373077,0.5309165120124817,128.0
bg_27052,0.8566009998321533,0.2762839496135711,0.5733088850975037,159.0
bg_27054,0.8122910261154175,0.2294293791055679,0.5567493438720703,136.0
bg_27055,0.7066183686256409,0.1266316175460815,0.4075673222541809,362.0
bg_27056,0.7164934277534485,0.1507075726985931,0.4112794101238251,437.0
bg_27063,0.8461571931838989,0.2685333788394928,0.6006955504417419,512.0
bg_27065,0.849551260471344,0.2865864634513855,0.5960325598716736,351.0
bg_27072,0.815980851650238,0.248157113790512,0.5559511780738831,373.0
bg_27090,0.8026987314224243,0.1883701980113983,0.4904225170612335,392.0
bg_27099,0.8534542918205261,0.3105126023292541,0.6274330615997314,757.0
bg_27105,0.8145262598991394,0.2570060193538666,0.5720100402832031,602.0
bg_27108,0.8453431129455566,0.3308267891407013,0.6152870059013367,279.0
bg_27109,0.8615553379058838,0.270386666059494,0.6032655239105225,395.0
bg_27113,0.832214891910553,0.2468220889568328,0.5570366978645325,426.0
bg_27115,0.8493911027908325,0.2722808420658111,0.607214093208313,143.0
bg_27127,0.8029080033302307,0.2967294156551361,0.6069411039352417,476.0
bg_27130,0.8467519879341125,0.3614205420017242,0.6699944734573364,280.0
bg_27131,0.8389058709144592,0.2298695147037506,0.5492686033248901,539.0
bg_27134,0.8235077857971191,0.2679378092288971,0.5555393695831299,120.0
bg_27138,0.8185039162635803,0.282134860754013,0.5834540724754333,440.0
bg_27145,0.7443171739578247,0.2331534475088119,0.5371092557907104,470.0
bg_27149,0.8118093609809875,0.2960703372955322,0.5866939425468445,224.0
bg_27162,0.7831284403800964,0.2289758324623108,0.5364716649055481,211.0
bg_27163,0.8496851921081543,0.2649488747119903,0.5812301635742188,178.0
bg_27171,0.8439209461212158,0.3502793908119201,0.6603602766990662,120.0
bg_27172,0.8003009557723999,0.1973977386951446,0.5185799598693848,237.0
bg_27181,0.806158185005188,0.291621595621109,0.5834420323371887,85.0
bg_27183,0.8535734415054321,0.2782915234565735,0.6079127192497253,541.0
bg_27187,0.7877329587936401,0.2589050829410553,0.564257800579071,376.0
bg_27202,0.8929853439331055,0.4114048779010772,0.6970024704933167,167.0
bg_27211,0.84349524974823,0.2822778224945068,0.5965526700019836,60.0
bg_27214,0.8043959736824036,0.2964178919792175,0.599996030330658,156.0
bg_27218,0.8649101257324219,0.3174647688865661,0.6278678774833679,248.0
bg_27223,0.7758201360702515,0.2133077532052993,0.5100466012954712,492.0
bg_27226,0.8636106848716736,0.3108071684837341,0.6190586090087891,448.0
bg_27231,0.8868995308876038,0.3883120715618133,0.7014026641845703,234.0
bg_27238,0.8686314225196838,0.3811565041542053,0.6698880791664124,382.0
bg_27239,0.8501327633857727,0.3844087719917297,0.6727216839790344,153.0
bg_27242,0.8376801609992981,0.3026964664459228,0.626891016960144,413.0
bg_27244,0.8342738747596741,0.2764110267162323,0.5679634809494019,87.0
bg_27247,0.8459624648094177,0.3565484583377838,0.6543203592300415,771.0
bg_27258,0.7510319352149963,0.2835022509098053,0.5565537214279175,470.0
bg_27259,0.8540887832641602,0.3857583999633789,0.6893259882926941,300.0
bg_27261,0.8317322134971619,0.3340025842189789,0.6185543537139893,376.0
bg_27264,0.8695589303970337,0.3231210112571716,0.6462774276733398,118.0
bg_27268,0.7266028523445129,0.2287301421165466,0.5131109952926636,168.0
bg_27278,0.8019616007804871,0.2786848247051239,0.5563237071037292,335.0
bg_27288,0.8421940207481384,0.2821222245693207,0.5998547077178955,510.0
bg_27291,0.8224843144416809,0.3337673246860504,0.6535009741783142,129.0
bg_27295,0.8559100031852722,0.2596223354339599,0.576474666595459,462.0
bg_27296,0.7042711973190308,0.1919352859258651,0.4675135314464569,446.0
bg_27299,0.8311173319816589,0.2786947190761566,0.5994564890861511,75.0
bg_27301,0.8692642450332642,0.2900737524032593,0.6072521805763245,465.0
bg_27309,0.1968865990638733,-0.0919610485434532,0.0373587422072887,197.0
bg_27310,0.8638219833374023,0.3582966029644012,0.6459901332855225,167.0
bg_27312,0.7874584197998047,0.2172936201095581,0.5293715000152588,503.0
bg_27315,0.3703003227710724,0.1960697174072265,0.3239369690418243,259.0
bg_27322,0.7829734683036804,0.155067041516304,0.4982292950153351,508.0
bg_27325,0.8494946956634521,0.3248072564601898,0.5959767699241638,206.0
bg_27327,0.8877748250961304,0.3757862746715545,0.6815534830093384,438.0
bg_27330,0.8485953211784363,0.3523510098457336,0.65248703956604,192.0
bg_27334,0.8538399934768677,0.3574431240558624,0.6548891663551331,386.0
bg_27340,0.8381713628768921,0.2676768600940704,0.5840725302696228,137.0
bg_27342,0.8403341770172119,0.2919629514217376,0.5950483679771423,80.0
bg_27343,0.8620198965072632,0.3276408612728119,0.6113263368606567,119.0
bg_27346,0.8374446630477905,0.2730120122432709,0.593741238117218,170.0
bg_27349,0.8451186418533325,0.2891800999641418,0.5946313142776489,165.0
bg_27350,0.751849889755249,0.2008517831563949,0.5058316588401794,460.0
bg_27362,0.8459869623184204,0.3545857667922973,0.662183940410614,148.0
bg_27367,0.8578415513038635,0.309791088104248,0.6231567859649658,197.0
bg_27374,0.8455191254615784,0.2625143229961395,0.587650716304779,471.0
bg_27383,0.846530020236969,0.2832860350608825,0.5995947122573853,104.0
bg_27386,0.8577829003334045,0.3132059276103973,0.6153698563575745,147.0
bg_27387,0.8801125288009644,0.3969506919384002,0.6900483965873718,207.0
bg_27388,0.8657472133636475,0.3847898840904236,0.6874536275863647,346.0
bg_27389,0.8544124364852905,0.3563618659973144,0.6736956834793091,147.0
bg_27392,0.6811313033103943,0.218477189540863,0.5047950148582458,134.0
bg_27395,0.8774343132972717,0.3286463022232055,0.6341297030448914,141.0
bg_27402,0.8424690961837769,0.2375823557376861,0.5606000423431396,136.0
bg_27406,0.7055976390838623,0.1369072496891021,0.4304940402507782,303.0
bg_27409,0.839513897895813,0.3018411695957184,0.6286847591400146,494.0
bg_27417,0.8574957847595215,0.2917110621929168,0.6107742190361023,197.0
bg_27429,0.857303261756897,0.2963513433933258,0.6161854863166809,184.0
bg_27436,0.8772738575935364,0.3565852642059326,0.6620820760726929,447.0
bg_27443,0.8241569399833679,0.1424627602100372,0.4583441019058227,356.0
bg_27447,0.8712959289550781,0.3848586082458496,0.6661988496780396,1006.0
bg_27448,0.8735402822494507,0.3252641260623932,0.6424142122268677,551.0
bg_27461,0.87760990858078,0.3369618356227875,0.6428853869438171,356.0
bg_27470,0.7827597856521606,0.2823835015296936,0.5764347910881042,194.0
bg_27474,0.8727242350578308,0.3851342797279358,0.6738852262496948,347.0
bg_27475,0.7716646790504456,0.2480063289403915,0.5176256895065308,289.0
bg_27484,0.8532679677009583,0.3133035600185394,0.6232107281684875,745.0
bg_27490,0.8704177141189575,0.3732458651065826,0.6500080823898315,349.0
bg_27492,0.8469269275665283,0.3399612307548523,0.6277101039886475,106.0
bg_27498,0.6117609739303589,0.1848920285701751,0.4862648546695709,153.0
bg_27499,0.8300220966339111,0.3187987208366394,0.5977177023887634,506.0
bg_27501,0.8300685882568359,0.3265074491500854,0.6150704026222229,454.0
bg_27502,0.7756113409996033,0.2483974546194076,0.5451037287712097,393.0
bg_27503,0.8306916952133179,0.167075827717781,0.4867762923240661,285.0
bg_27506,0.8330605030059814,0.3312127888202667,0.6338560581207275,95.0
bg_27511,0.8299360871315002,0.2100898623466491,0.5252708792686462,346.0
bg_27513,0.8806500434875488,0.3522141575813293,0.6665124297142029,170.0
bg_27514,0.8029355406761169,0.1663767844438552,0.4942787587642669,497.0
bg_27515,0.8772295713424683,0.333169013261795,0.6449556350708008,203.0
bg_27519,0.8608043789863586,0.3330719769001007,0.6545186638832092,478.0
bg_27523,0.8220647573471069,0.2945368587970733,0.6044678688049316,104.0
bg_27524,0.4547685980796814,0.0958786085247993,0.3181158006191253,759.0
bg_27543,0.8293861746788025,0.318655788898468,0.6268889904022217,281.0
bg_27545,0.8648669123649597,0.3451879620552063,0.6619065403938293,446.0
bg_27546,0.7800776362419128,0.3077370524406433,0.5997570753097534,57.0
bg_27555,0.8846182227134705,0.3652320206165313,0.6584623456001282,146.0
bg_27556,0.8729997873306274,0.2714258134365082,0.6114844083786011,280.0
bg_27558,0.8452453017234802,0.3180329501628876,0.6348572373390198,481.0
bg_27566,0.8040617108345032,0.2197786122560501,0.5314804911613464,78.0
bg_27573,0.8267718553543091,0.2390283942222595,0.5493598580360413,160.0
bg_27575,0.8012642860412598,0.1942182034254074,0.4892649352550506,371.0
bg_27576,0.8078034520149231,0.2711385190486908,0.5718969106674194,440.0
bg_27582,0.8409075140953064,0.3337226808071136,0.6385512351989746,159.0
bg_27588,0.8182015419006348,0.1884826421737671,0.5140780210494995,480.0
bg_27590,0.8250057101249695,0.2705377340316772,0.566762387752533,180.0
bg_27592,0.8221446871757507,0.3339576423168182,0.6273176670074463,615.0
bg_27593,0.8183070421218872,0.3376489281654358,0.6346947550773621,465.0
bg_27600,0.8810559511184692,0.3916772007942199,0.6968480944633484,326.0
bg_27602,0.865313708782196,0.3184434473514557,0.6231926083564758,573.0
bg_27611,0.8419238328933716,0.3456003665924072,0.6424932479858398,170.0
bg_27615,0.833919882774353,0.2551154494285583,0.5566545128822327,484.0
bg_27622,0.8082840442657471,0.2511711716651916,0.5626403093338013,63.0
bg_27624,0.861398458480835,0.3405755460262298,0.6466357707977295,362.0
bg_27629,0.8691986799240112,0.3612164855003357,0.6583125591278076,501.0
bg_27633,0.876910924911499,0.3071418106555938,0.6227197647094727,729.0
bg_27640,0.8885731101036072,0.3682350814342499,0.6736183762550354,456.0
bg_27651,0.8455225229263306,0.2081861197948455,0.5329498648643494,389.0
bg_27652,0.7984821796417236,0.2398512959480285,0.5572055578231812,617.0
bg_27653,0.7520444393157959,0.2917096614837646,0.5678381323814392,381.0
bg_27666,0.7895687818527222,0.2939790785312652,0.5996591448783875,172.0
bg_27667,0.8257531523704529,0.2393961548805236,0.5720016360282898,511.0
bg_27670,0.7867956161499023,0.180716186761856,0.4941713511943817,309.0
bg_27675,0.8849679827690125,0.3927704989910126,0.704904317855835,391.0
bg_27680,0.853524923324585,0.3428733646869659,0.6367641687393188,444.0
bg_27687,0.8524999618530273,0.3496420085430145,0.6432467103004456,143.0
bg_27693,0.8616127967834473,0.2725603580474853,0.5847085118293762,414.0
bg_27706,0.8657441735267639,0.3602848649024963,0.660918116569519,201.0
bg_27710,0.767857551574707,0.2001911252737045,0.5138459205627441,464.0
bg_27714,0.7309633493423462,0.2213546186685562,0.5099472999572754,210.0
bg_27731,0.8552792072296143,0.307362288236618,0.6249614357948303,154.0
bg_27737,0.8613680005073547,0.3676582276821136,0.670656144618988,146.0
bg_27738,0.8374220728874207,0.3092926442623138,0.6234264373779297,144.0
bg_27739,0.8647221326828003,0.351040631532669,0.6385140419006348,138.0
bg_27740,0.8500027060508728,0.3348124325275421,0.6267088055610657,445.0
bg_27746,0.8481012582778931,0.4410107433795929,0.7327552437782288,61.0
bg_27751,0.7910610437393188,0.2715687453746795,0.5744379758834839,446.0
bg_27755,0.8456397652626038,0.3187903165817261,0.6390963792800903,290.0
bg_27763,0.8646990656852722,0.3724036514759063,0.65864098072052,280.0
bg_27768,0.8774245977401733,0.3875537812709808,0.681912899017334,168.0
bg_27772,0.8540302515029907,0.3655514419078827,0.6743482947349548,315.0
bg_27774,0.8462563753128052,0.317141979932785,0.6254183650016785,179.0
bg_27778,0.8019930720329285,0.2125213593244552,0.5084392428398132,252.0
bg_27779,0.8326764702796936,0.2534948587417602,0.5789300203323364,92.0
bg_27782,0.8303292989730835,0.2529009878635406,0.5609326362609863,381.0
bg_27788,0.7628849744796753,0.2255408614873886,0.5318719148635864,181.0
bg_27791,0.8689947128295898,0.4176633358001709,0.7124769687652588,274.0
bg_27796,0.0325801745057106,0.0176170542836189,0.027537340298295,242.0
bg_27797,0.8636466264724731,0.3374013304710388,0.6582507491111755,148.0
bg_27798,0.8421266078948975,0.3371151387691498,0.6433541178703308,279.0
bg_27812,0.822060227394104,0.365218847990036,0.630850076675415,495.0
bg_27814,0.7835275530815125,0.2378883510828018,0.5449861288070679,398.0
bg_27821,0.8930720090866089,0.3715008795261383,0.6740121841430664,161.0
bg_27824,0.8347309827804565,0.2317865043878555,0.5142289400100708,537.0
bg_27830,0.8225467205047607,0.297876626253128,0.6036674380302429,187.0
bg_27832,0.880057156085968,0.4235235452651977,0.7281215786933899,356.0
bg_27839,0.7737903594970703,0.2317286431789398,0.5023425221443176,192.0
bg_27859,0.7404385805130005,0.1785009503364563,0.5053570866584778,385.0
bg_27861,0.7162426710128784,0.2503491044044494,0.5319508910179138,55.0
bg_27866,0.8141354918479919,0.3329020142555237,0.6433466076850891,123.0
bg_27878,0.830372154712677,0.2835742533206939,0.5955616235733032,211.0
bg_27889,0.8237031102180481,0.2935391962528229,0.6146441102027893,120.0
bg_27893,0.511301577091217,0.1661732345819473,0.4507288634777069,406.0
bg_27898,0.8070138096809387,0.3368729650974273,0.6385850310325623,692.0
bg_27904,0.8535352349281311,0.3332085311412811,0.6389477252960205,525.0
bg_27909,0.7786278128623962,0.2673474848270416,0.5366764068603516,393.0
bg_27912,0.8193041682243347,0.2793053090572357,0.5486857891082764,64.0
bg_27913,0.8590114712715149,0.2275798469781875,0.5678997039794922,532.0
bg_27918,0.4628775119781494,0.1187229007482528,0.3616015017032623,539.0
bg_27923,0.6472257375717163,0.056579802185297,0.2913967370986938,429.0
bg_27935,0.8704416751861572,0.3770534992218017,0.681311309337616,340.0
bg_27937,0.8455077409744263,0.4178048372268677,0.7018272280693054,183.0
bg_27951,0.8614011406898499,0.3761047720909118,0.6737212538719177,340.0
bg_27959,0.8192281126976013,0.3882878720760345,0.658196210861206,357.0
bg_27961,0.8458127975463867,0.3209157586097717,0.6149260401725769,370.0
bg_27962,0.8178989887237549,0.1066483855247497,0.4321908354759216,496.0
bg_27964,0.8298426866531372,0.3056850135326385,0.6185713410377502,205.0
bg_27982,0.8308116793632507,0.2393076866865158,0.5765039324760437,108.0
bg_27984,0.865900993347168,0.3699353039264679,0.6788550019264221,188.0
bg_27987,0.8224717974662781,0.322932094335556,0.6187973618507385,357.0
bg_27994,0.8533817529678345,0.3078896999359131,0.607779324054718,418.0
bg_27995,0.8142111897468567,0.2704077363014221,0.5838772654533386,451.0
bg_28002,0.8097900152206421,0.2854730188846588,0.6012632846832275,189.0
bg_28008,0.8374303579330444,0.3046729564666748,0.615423858165741,210.0
bg_28019,0.803421676158905,0.2715960144996643,0.5844553709030151,157.0
bg_28028,0.8572575449943542,0.3096022009849548,0.6228978037834167,461.0
bg_28030,0.7751400470733643,0.1923667788505554,0.4898874163627624,82.0
bg_28034,0.7323079705238342,0.4595622420310974,0.7201791405677795,515.0
bg_28041,0.8697415590286255,0.3152911365032196,0.6115638017654419,170.0
bg_28047,0.8029877543449402,0.2748882174491882,0.5876296162605286,481.0
bg_28049,0.8179522156715393,0.2763339877128601,0.5878101587295532,195.0
bg_28052,0.8695802092552185,0.3328163921833038,0.6469727754592896,457.0
bg_28053,0.8250700831413269,0.2573661804199219,0.563869059085846,104.0
bg_28069,0.8463072180747986,0.3107412159442901,0.6267102360725403,469.0
bg_28072,0.681437611579895,0.1699370741844177,0.4399727284908294,552.0
bg_28078,0.8305618166923523,0.2187968343496322,0.5452152490615845,134.0
bg_28086,0.8304458856582642,0.2821449637413025,0.592005729675293,247.0
bg_28092,0.821875810623169,0.2509413063526153,0.5605277419090271,323.0
bg_28095,0.8528432846069336,0.2595349252223968,0.5914373993873596,521.0
bg_28102,0.8164383769035339,0.1851233541965484,0.4945928156375885,480.0
bg_28106,0.867178738117218,0.3473197817802429,0.6534953117370605,200.0
bg_28107,0.8142479062080383,0.3468079566955566,0.6520295739173889,206.0
bg_28109,0.8728433847427368,0.1963659971952438,0.5333332419395447,501.0
bg_28115,0.7989540696144104,0.2548903822898865,0.5525637865066528,417.0
bg_28118,0.8377833962440491,0.2363205701112747,0.5445551872253418,647.0
bg_28129,0.8142616748809814,0.2898985743522644,0.6040612459182739,539.0
bg_28130,0.6502124071121216,0.1898404955863952,0.4177107810974121,373.0
bg_28133,0.7782398462295532,0.1978537589311599,0.4945045411586761,515.0
bg_28139,0.884933590888977,0.4034287929534912,0.7014709115028381,379.0
bg_28154,0.8532266616821289,0.3466997742652893,0.654297411441803,142.0
bg_28161,0.8355031609535217,0.2167924046516418,0.5310119986534119,148.0
bg_28168,0.8732358813285828,0.3547242879867553,0.6506087779998779,428.0
bg_28175,0.865226686000824,0.3689326047897339,0.6661888360977173,135.0
bg_28183,0.8581202030181885,0.2169137746095657,0.556708574295044,129.0
bg_28193,0.8459506034851074,0.4004025161266327,0.6932659149169922,239.0
bg_28210,0.8322672843933105,0.3014015555381775,0.6101313233375549,124.0
bg_28214,0.8730690479278564,0.2944793701171875,0.5983461737632751,110.0
bg_28219,0.8315988779067993,0.3144499361515045,0.5851120352745056,65.0
bg_28225,0.7880077362060547,0.2238081097602844,0.521714448928833,161.0
bg_28230,0.8152562379837036,0.3028103113174438,0.6165028214454651,76.0
bg_28234,0.8373357057571411,0.2442641407251358,0.5563024878501892,352.0
bg_28235,0.7479417324066162,0.1931973397731781,0.508678138256073,497.0
bg_28239,0.8774961829185486,0.3585026860237121,0.6658474802970886,178.0
bg_28244,0.8181655406951904,0.3506194949150085,0.6405127644538879,112.0
bg_28251,0.7011259198188782,0.2414638847112655,0.5053326487541199,389.0
bg_28261,0.8567597270011902,0.305092841386795,0.6272104978561401,142.0
bg_28268,0.8453307151794434,0.2374589294195175,0.5763711929321289,383.0
bg_28269,0.8499985337257385,0.3655121922492981,0.6585733294487,365.0
bg_28278,0.8456106185913086,0.291896253824234,0.5989456176757812,572.0
bg_28282,0.8305155634880066,0.2396149784326553,0.5612229704856873,540.0
bg_28289,0.8728960752487183,0.3690672516822815,0.6817753911018372,505.0
bg_28303,0.8399373888969421,0.3306796848773956,0.6211232542991638,231.0
bg_28305,0.7691020965576172,0.1760173439979553,0.4655621349811554,73.0
bg_28307,0.8460761904716492,0.3347591161727905,0.6304083466529846,256.0
bg_28308,0.6507695317268372,0.1534844040870666,0.3961596488952636,429.0
bg_28312,0.853436291217804,0.3329310417175293,0.6386393904685974,525.0
bg_28315,0.8539013862609863,0.3505065143108368,0.6497107744216919,384.0
bg_28320,0.8689844012260437,0.3612543642520904,0.6585026383399963,350.0
bg_28328,0.790776789188385,0.2644136250019073,0.5567454695701599,440.0
bg_28330,0.8374823331832886,0.3271216154098511,0.6340986490249634,168.0
bg_28331,0.8540858030319214,0.3471619188785553,0.6597161293029785,118.0
bg_28333,0.881586492061615,0.3802598714828491,0.6933416724205017,125.0
bg_28334,0.8247693181037903,0.2317205071449279,0.5565205812454224,134.0
bg_28339,0.8045710325241089,0.2902671098709106,0.5843704342842102,482.0
bg_28343,0.8496038317680359,0.302145779132843,0.612996518611908,118.0
bg_28345,0.8766880631446838,0.3644950985908508,0.6770042181015015,219.0
bg_28346,0.8765116333961487,0.3661193549633026,0.6505700349807739,770.0
bg_28347,0.7130323052406311,0.2209376841783523,0.4747692942619324,535.0
bg_28354,0.857727587223053,0.3382191359996795,0.6421045064926147,133.0
bg_28366,0.8498368859291077,0.2966507077217102,0.6189582347869873,350.0
bg_28368,0.8299890756607056,0.3222980797290802,0.6267759203910828,427.0
bg_28369,0.8225265145301819,0.248006135225296,0.5616966485977173,418.0
bg_28371,0.8542298078536987,0.36146080493927,0.6740115284919739,152.0
bg_28375,0.8148231506347656,0.2607395648956299,0.5689743757247925,417.0
bg_28381,0.8249154686927795,0.3698266446590423,0.658442497253418,239.0
bg_28389,0.8652206063270569,0.3291512131690979,0.6342674493789673,419.0
bg_28392,0.8690905570983887,0.3018113672733307,0.6267298460006714,399.0
bg_28394,0.8306123614311218,0.2206659317016601,0.5371906757354736,513.0
bg_28397,0.8195706009864807,0.2862919867038727,0.5822579264640808,116.0
bg_28407,0.8186991214752197,0.1978308856487274,0.5213403105735779,278.0
bg_28417,0.8425400257110596,0.2786754965782165,0.588466465473175,124.0
bg_28418,0.8771219849586487,0.3377137780189514,0.6544799208641052,459.0
bg_28424,0.8648551106452942,0.2285597324371338,0.5568148493766785,532.0
bg_28428,0.8615207672119141,0.3809641897678375,0.6699321866035461,285.0
bg_28429,0.8405973315238953,0.2559077143669128,0.558465301990509,348.0
bg_28433,0.8186957836151123,0.2516866028308868,0.5523675680160522,322.0
bg_28436,0.8335162401199341,0.2664647102355957,0.5833394527435303,85.0
bg_28437,0.8539994955062866,0.3500929474830627,0.6585853099822998,295.0
bg_28438,0.8577139377593994,0.2639914751052856,0.5715579986572266,417.0
bg_28440,0.8490162491798401,0.2832504510879516,0.6034574508666992,326.0
bg_28446,0.6769843697547913,0.2122687697410583,0.4858300387859344,384.0
bg_28449,0.8590174317359924,0.2987177670001983,0.6030247211456299,140.0
bg_28453,0.8457728028297424,0.2327794879674911,0.5720619559288025,879.0
bg_28456,0.8732755780220032,0.2916078865528106,0.622393012046814,369.0
bg_28457,0.8178032636642456,0.236226201057434,0.5604240298271179,294.0
bg_28460,0.8330543637275696,0.2782316207885742,0.5800556540489197,91.0
bg_28462,0.8495240211486816,0.2760405242443084,0.5645676851272583,543.0
bg_28463,0.8767978549003601,0.3603867590427398,0.6658833026885986,371.0
bg_28465,0.7846970558166504,0.2909290790557861,0.5443882942199707,375.0
bg_28475,0.8007910251617432,0.1600927114486694,0.47886922955513,436.0
bg_28480,0.8494064807891846,0.3976334631443023,0.6734699606895447,525.0
bg_28481,0.7245381474494934,0.1359192132949829,0.3609604239463806,371.0
bg_28483,0.7639635801315308,0.2683617770671844,0.5456333756446838,133.0
bg_28484,0.2902042269706726,0.0536523722112178,0.2171410322189331,677.0
bg_28494,0.857096254825592,0.241398885846138,0.5685645937919617,148.0
bg_28503,0.8621789813041687,0.3493910431861877,0.6352943181991577,491.0
bg_28510,0.8061771392822266,0.3016462624073028,0.6191670894622803,367.0
bg_28515,0.8183785080909729,0.3185263574123382,0.6146962642669678,370.0
bg_28523,0.8808253407478333,0.3367888033390045,0.6270138025283813,357.0
bg_28525,0.85379958152771,0.3466136753559112,0.6460211873054504,473.0
bg_28528,0.1984439343214035,-0.1351597756147384,-0.0906183347105979,151.0
bg_28532,0.8140380382537842,0.3038839995861053,0.618721067905426,448.0
bg_28543,0.8072633147239685,0.2788960933685303,0.5766780376434326,393.0
bg_28554,0.860977828502655,0.3532800078392029,0.657913088798523,154.0
bg_28559,0.8733177781105042,0.4110175669193268,0.721092939376831,401.0
bg_28560,0.6188682317733765,0.2505476176738739,0.4545045793056488,122.0
bg_28564,0.869428277015686,0.3369905650615692,0.6382593512535095,160.0
bg_28567,0.853312611579895,0.3919271826744079,0.6740662455558777,365.0
bg_28571,0.8372108936309814,0.3105352520942688,0.630689799785614,497.0
bg_28591,0.8025733232498169,0.2645669281482696,0.5833801031112671,146.0
bg_28595,0.8061531186103821,0.2270088046789169,0.5250119566917419,351.0
bg_28607,0.8233211636543274,0.286881148815155,0.6078190207481384,366.0
bg_28621,0.8259509205818176,0.3024196624755859,0.5994445085525513,131.0
bg_28625,0.8611063957214355,0.3886125385761261,0.6502835154533386,481.0
bg_28626,0.8578576445579529,0.4115570783615112,0.681745707988739,206.0
bg_28633,0.8065987229347229,0.322219580411911,0.6126514077186584,382.0
bg_28636,0.8504235744476318,0.2937705218791961,0.6040440797805786,482.0
bg_28641,0.8531562089920044,0.3054566085338592,0.6268947124481201,348.0
bg_28643,0.7474254369735718,0.158337265253067,0.4481598436832428,405.0
bg_28653,0.7475322484970093,0.2062447518110275,0.4747239351272583,461.0
bg_28655,0.8465660214424133,0.3155891001224518,0.6189191937446594,338.0
bg_28663,0.4672352075576782,0.1534332782030105,0.3224827945232391,187.0
bg_28665,0.8374475240707397,0.342890977859497,0.6419194340705872,83.0
bg_28668,0.7982275485992432,0.2779389917850494,0.5795921087265015,190.0
bg_28683,0.8294435739517212,0.3020071387290954,0.626658022403717,151.0
bg_28685,0.740300178527832,0.2248266786336898,0.4683053493499756,192.0
bg_28686,0.7754351496696472,0.2715156972408294,0.5804359316825867,431.0
bg_28690,0.8516177535057068,0.223540648818016,0.5177305936813354,412.0
bg_28691,0.7795486450195312,0.2522234916687011,0.556354284286499,188.0
bg_28698,0.7966216802597046,0.2325810492038726,0.5456610918045044,386.0
bg_28700,0.8180133104324341,0.2795524597167969,0.5956531763076782,317.0
bg_28701,0.8574821352958679,0.3389544785022735,0.650757372379303,362.0
bg_28707,0.8435015678405762,0.2972925901412964,0.5993824005126953,88.0
bg_28718,0.8476852178573608,0.3578917980194092,0.6507121324539185,406.0
bg_28719,0.8022668361663818,0.2678683698177337,0.5762576460838318,414.0
bg_28728,0.7870702147483826,0.2527945339679718,0.5569778680801392,466.0
bg_28737,0.8419331908226013,0.330289363861084,0.6360493898391724,135.0
bg_28746,0.8230968713760376,0.2899427711963653,0.6078993082046509,239.0
bg_28748,0.8497039079666138,0.3184332549571991,0.6306954026222229,962.0
bg_28749,0.8303089737892151,0.3110721111297607,0.615224301815033,515.0
bg_28756,0.8460536003112793,0.3291689455509186,0.6075292825698853,389.0
bg_28757,0.8023949861526489,0.2230190634727478,0.5214817523956299,176.0
bg_28761,0.7601496577262878,0.2601452469825744,0.5627529621124268,138.0
bg_28763,0.841768741607666,0.388212502002716,0.6733004450798035,321.0
bg_28765,0.6272083520889282,0.1031692177057266,0.3144125044345855,525.0
bg_28766,0.8688501715660095,0.350824624300003,0.6381928324699402,471.0
bg_28767,0.8616989850997925,0.2779652178287506,0.6034045815467834,443.0
bg_28771,0.865301787853241,0.3662006258964538,0.6731485724449158,389.0
bg_28774,0.8222054839134216,0.326844722032547,0.637963056564331,102.0
bg_28778,0.7873624563217163,0.287547767162323,0.5843035578727722,244.0
bg_28785,0.849872350692749,0.2747012972831726,0.5841323137283325,167.0
bg_28788,0.8920860290527344,0.3662036657333374,0.670295774936676,171.0
bg_28789,0.8865514993667603,0.3915219306945801,0.7088028788566589,415.0
bg_28791,0.681064248085022,0.1687060892581939,0.4595560133457184,476.0
bg_28795,0.767706573009491,0.216239795088768,0.5100260972976685,519.0
bg_28797,0.8554471135139465,0.3619453907012939,0.6737015843391418,208.0
bg_28798,0.7088865637779236,0.1935359090566635,0.4542261362075805,495.0
bg_28800,0.8309215903282166,0.3609546720981598,0.6519724130630493,168.0
bg_28817,0.8790621757507324,0.3739718198776245,0.6782699823379517,175.0
bg_28820,0.8244318962097168,0.2445088922977447,0.5787942409515381,196.0
bg_28851,0.8673722147941589,0.3653554916381836,0.6735576391220093,312.0
bg_28864,0.8411038517951965,0.3726657927036285,0.6620530486106873,378.0
