bg_lid,before,dist_nearest_case_m
bg_21993,2024-08-02,669.8114174153343
bg_21994,2024-07-08,1908.9556668502594
bg_22001,2024-04-29,1835.2768005127418
bg_22006,2023-07-07,1473.4965563922553
bg_22022,2024-07-18,2345.078176138384
bg_22044,2025-06-28,412.39260371614466
bg_22045,2025-03-25,2185.1107035799873
bg_22053,2025-03-25,1541.749533224797
bg_22057,2023-03-16,447.56329664079163
bg_22058,2025-04-14,1430.537630717931
bg_22066,2025-06-28,2323.273472000216
bg_22069,2024-09-01,4295.630576481307
bg_22074,2025-03-25,3907.2245991879718
bg_22078,2022-07-24,2786.1399951185886
bg_22090,2024-02-14,4176.8562618314045
bg_22093,2022-10-02,6920.65406479041
bg_22095,2024-09-01,476.1904506600608
bg_22096,2024-02-14,2291.3847114136483
bg_22097,2024-07-18,370.19938627715203
bg_22101,2025-04-14,4669.319663612686
bg_22109,2025-04-14,1505.2566164279174
bg_22110,2022-10-02,18516.0605943732
bg_22119,2024-07-18,995.4156274140288
bg_22131,2022-07-24,6294.208539157266
bg_22132,2022-10-02,4787.105473717854
bg_22184,2025-06-28,1362.1044603846829
bg_22189,2025-03-25,19537.54914871628
bg_22192,2021-07-14,2339.9545917816945
bg_22203,2024-02-14,2356.575306095677
bg_22207,2024-02-14,6178.647064997345
bg_22215,2023-07-14,457.9121286883867
bg_22225,2025-03-25,480.05480707931673
bg_22238,2025-03-25,15972.094772574455
bg_22244,2024-07-18,728.0816077886944
bg_22247,2024-09-01,1432.0639763990207
bg_22250,2024-02-14,453.9752152922506
bg_22251,2023-08-28,1995.9503731306622
bg_22256,2025-03-25,3390.426344768567
bg_22262,2018-07-30,8949.015247512005
bg_22264,2025-03-25,3668.91399082873
bg_22271,2025-03-25,25.8089306250576
bg_22274,2023-06-07,852.1137194646739
bg_22279,2021-07-14,3001.594002142992
bg_22289,2025-06-28,554.0116614295961
bg_22298,2021-07-14,10768.352241378363
bg_22299,2025-06-28,911.6474380483459
bg_22300,2023-07-14,1745.904421324449
bg_22310,2019-04-26,393.69980772130964
bg_22311,2024-09-01,671.5757330339183
bg_22313,2024-07-18,3098.1967433495906
bg_22325,2025-03-25,6972.741502465192
bg_22326,2024-10-19,2864.588147710065
bg_22335,2024-07-18,6266.731424730101
bg_22343,2024-07-18,1528.5501220765252
bg_22348,2021-07-14,711.1393873214483
bg_22349,2023-08-26,1770.5906563630097
bg_22375,2025-04-14,5520.02566126283
bg_22380,2022-07-24,11167.9404871713
bg_22381,2025-03-25,15205.307988215678
bg_22382,2024-07-18,739.1425433568205
bg_22384,2024-02-14,4352.413864719245
bg_22385,2024-02-14,794.8649278965952
bg_22392,2024-07-03,3410.7331615944627
bg_22399,2025-04-14,1948.002579567069
bg_22404,2023-05-28,2022.6413641820911
bg_22411,2025-04-14,744.1928632418173
bg_22414,2023-06-07,121.42334618992791
bg_22426,2024-07-18,2237.4626154195093
bg_22431,2024-07-18,814.2826856808813
bg_22432,2024-07-18,877.7113649143527
bg_22434,2024-07-18,1160.622181590499
bg_22436,2024-07-18,141.58428902974282
bg_22443,2024-04-29,1237.6915360861412
bg_22446,2023-07-07,235.73176705744092
bg_22452,2025-03-25,6073.17717713724
bg_22462,2024-02-14,2272.671362295946
bg_22473,2025-08-07,376.4580062903613
bg_22477,2025-10-12,4924.888353536635
bg_22484,2023-07-07,1642.9255154448458
bg_22486,2018-07-30,7300.3600763384675
bg_22487,2024-09-11,2792.614488611009
bg_22494,2023-07-14,1534.8081300933206
bg_22498,2021-07-09,921.5536714158194
bg_22500,2021-07-09,954.8669407827329
bg_22501,2025-03-25,6368.883841317894
bg_22502,2025-03-25,3667.4048651600874
bg_22504,2022-10-02,452.65552664252687
bg_22507,2024-07-18,1117.3101304916706
bg_22508,2024-02-14,221.38351000024434
bg_22509,2024-02-14,763.8473676067891
bg_22513,2024-02-14,624.8469474199147
bg_22516,2023-07-07,157.09567085052015
bg_22518,2024-05-04,1390.6160823534674
bg_22522,2024-02-14,800.2047516103903
bg_22525,2024-02-14,15020.569877238662
bg_22528,2025-06-28,1203.0501709406853
bg_22530,2021-07-09,311.11958119023944
bg_22534,2021-07-14,495.7725385699489
bg_22536,2025-03-25,2199.2359649889427
bg_22540,2024-07-18,1133.9178434525681
bg_22560,2025-04-14,438.08012703140724
bg_22563,2025-03-25,1583.6984172813736
bg_22564,2024-07-18,1809.8793437134989
bg_22594,2023-07-03,2571.951692625604
bg_22595,2021-07-14,2519.505274791199
bg_22598,2025-03-25,1263.1857355905697
bg_22602,2021-07-14,279.06428291702935
bg_22603,2021-07-09,917.5481779721771
bg_22607,2025-03-25,779.6355433791455
bg_22610,2024-07-18,5935.0695669469
bg_22618,2025-03-25,853.9449168418943
bg_22622,2024-04-04,1080.8854348633822
bg_22624,2025-03-25,9697.029721167408
bg_22632,2024-02-14,258.64257209515245
bg_22635,2023-07-07,1880.0518210941227
bg_22643,2025-04-14,400.2311163563856
bg_22647,2024-04-29,682.6031685393358
bg_22649,2024-02-14,264.484007834184
bg_22654,2024-07-03,3617.6328618588436
bg_22689,2024-07-18,2114.523587596044
bg_22693,2025-03-25,830.8916926410374
bg_22694,2025-04-14,3540.0493639497954
bg_22699,2024-05-04,879.7880270270508
bg_22702,2018-07-30,1537.1972365965291
bg_22704,2025-03-25,6453.287855543131
bg_22708,2025-04-14,823.7273836652585
bg_22710,2022-10-02,569.2547958515503
bg_22715,2024-04-04,343.11660015214557
bg_22719,2025-03-25,2547.6563187565444
bg_22721,2025-07-23,1165.3579961969122
bg_22726,2025-03-25,2177.548019631318
bg_22729,2021-07-14,6029.0307839319685
bg_22730,2024-09-11,762.5925886081353
bg_22731,2025-10-12,15407.667193926502
bg_22733,2021-07-09,2115.9485676640825
bg_22736,2018-07-30,4092.8630160561506
bg_22738,2021-07-14,3312.561182182202
bg_22746,2024-02-14,1267.6931808604581
bg_22747,2025-04-14,391.1964489868282
bg_22749,2025-04-14,383.3638438873049
bg_22753,2019-02-08,2234.5430716142323
bg_22755,2025-03-25,5019.480803788465
bg_22756,2024-02-14,516.9807153076827
bg_22759,2024-02-14,22.42227686924832
bg_22761,2024-02-14,655.0736401352333
bg_22770,2023-07-09,1129.5611666926345
bg_22778,2024-04-29,1583.0667809031477
bg_22779,2025-03-25,494.55000717814863
bg_22794,2021-07-14,1005.2286869165353
bg_22801,2023-07-03,345.6571690273944
bg_22805,2025-10-12,3166.363936694516
bg_22807,2025-03-25,9510.216988823047
bg_22822,2025-04-14,663.8336858731097
bg_22839,2025-03-25,6459.77237150031
bg_22840,2024-04-29,1524.805438671018
bg_22843,2025-03-25,15412.432198300272
bg_22857,2023-07-07,886.0973944211971
bg_22859,2025-03-25,123.00869928586783
bg_22867,2025-03-25,13281.941029070284
bg_22869,2024-08-22,3281.2654792474314
bg_22871,2025-04-14,1456.2645560816989
bg_22880,2023-07-07,462.71369819791397
bg_22886,2025-08-07,2771.950852179556
bg_22888,2024-04-04,610.1704922393335
bg_22894,2025-03-25,4899.1100292400415
bg_22897,2022-07-24,5025.412822544903
bg_22898,2025-03-25,506.72927091310083
bg_22901,2024-07-18,2831.423552437864
bg_22912,2022-07-24,2772.4838951743545
bg_22915,2024-02-14,957.3037396772158
bg_22918,2024-07-18,1084.039411322221
bg_22939,2025-03-25,11362.59555401854
bg_22945,2023-08-26,233.49205489668424
bg_22948,2024-10-19,1802.3927612485334
bg_22961,2021-07-14,2890.930801973809
bg_22962,2025-06-28,227.3421078464154
bg_22965,2023-07-14,619.9629050998277
bg_22970,2021-05-15,453.80696446852187
bg_22972,2021-07-09,1774.913993775474
bg_22973,2023-07-07,120.8128577594007
bg_22976,2023-07-07,1657.6655251585528
bg_22978,2024-07-18,3591.2996071062166
bg_22992,2024-09-11,176.06080142921522
bg_22996,2023-08-26,177.55955226353916
bg_23003,2025-03-25,4596.300848638638
bg_23009,2025-03-25,54.5894092292084
bg_23040,2023-05-28,4318.446694599535
bg_23043,2025-03-25,366.78815643352766
bg_23051,2024-09-01,1413.557832173988
bg_23061,2024-07-18,2288.5443133354747
bg_23062,2024-07-18,10055.41820323758
bg_23071,2024-07-18,5407.647213021519
bg_23075,2025-04-14,2206.2344595486484
bg_23076,2025-03-25,828.7576172200464
bg_23077,2025-03-25,4714.626875119688
bg_23078,2024-07-18,343.4879075018574
bg_23081,2020-03-26,4573.561803955333
bg_23084,2024-02-14,916.9317480597705
bg_23097,2022-07-24,4185.6478179728
bg_23123,2023-07-07,619.9572166691281
bg_23125,2024-02-14,1653.7773507335075
bg_23127,2024-09-11,4567.218267611123
bg_23130,2023-08-26,3383.7771802675757
bg_23132,2025-03-25,1729.4680019301977
bg_23136,2025-03-25,4857.882155590005
bg_23153,2024-09-11,12859.904199040404
bg_23166,2025-04-14,448.937814958782
bg_23172,2025-03-25,966.0463771994438
bg_23189,2024-07-18,469.0456259255189
bg_23198,2022-07-24,3450.581852528539
bg_23201,2024-02-14,327.18127391405545
bg_23208,2024-02-14,1313.1961150185277
bg_23214,2020-05-05,3537.6335182716757
bg_23215,2024-07-18,6106.54300435199
bg_23231,2021-07-14,10849.677699655245
bg_23235,2022-07-24,17487.326833824573
bg_23257,2025-03-25,5674.966608192513
bg_23267,2023-07-07,2997.1535469841547
bg_23268,2025-03-25,5480.04083748466
bg_23270,2025-03-25,662.6287471125733
bg_23273,2024-07-18,1379.202224548676
bg_23277,2024-02-14,1165.6208126146062
bg_23279,2022-07-24,2662.843513858747
bg_23295,2024-02-14,945.2158979828492
bg_23303,2018-07-30,5299.466918115364
bg_23306,2025-06-28,789.7171506305813
bg_23319,2024-02-14,333.66946593892123
bg_23323,2024-10-19,494.44468537953196
bg_23325,2025-10-12,3861.835237098675
bg_23328,2025-03-25,2555.3772944910606
bg_23333,2018-09-03,672.5071500734165
bg_23335,2024-08-22,1285.643384496643
bg_23344,2019-07-15,2550.694850349728
bg_23347,2025-03-25,1133.1043569328097
bg_23348,2025-03-25,1761.4069794341603
bg_23350,2021-07-14,207.31510364687531
bg_23357,2025-06-28,421.18469725291123
bg_23360,2025-03-25,13637.357595652384
bg_23361,2023-07-03,1484.176713905681
bg_23367,2025-04-14,3651.189396087165
bg_23369,2024-09-01,1745.238395434931
bg_23373,2025-03-25,1243.4704661149315
bg_23380,2025-04-14,424.5597409081563
bg_23393,2024-07-18,346.24208944054
bg_23409,2021-07-09,1172.2724192778333
bg_23417,2018-03-12,4344.585746374751
bg_23418,2025-03-25,10666.576272038077
bg_23421,2021-07-09,1161.0860805728553
bg_23427,2021-07-14,10119.401117477093
bg_23433,2024-04-29,2699.0318689670744
bg_23446,2024-02-14,836.3286256012713
bg_23454,2018-07-25,10550.717239624164
bg_23483,2025-03-25,968.8774723873829
bg_23484,2025-04-14,324.079575567095
bg_23486,2025-03-25,154.64926058664537
bg_23488,2025-10-12,1290.9715762169392
bg_23494,2025-04-14,321.91809905614565
bg_23496,2024-09-11,184.96207205815162
bg_23498,2023-03-16,3345.6658412041274
bg_23502,2024-07-03,5066.220541310827
bg_23512,2025-04-14,931.0942693411887
bg_23513,2025-03-25,10814.536235659847
bg_23524,2021-07-09,106.60241319985228
bg_23525,2023-07-09,1352.2762261091225
bg_23529,2024-02-14,1369.7709467647405
bg_23538,2024-02-14,3156.740907961838
bg_23542,2023-07-09,1112.5652556142636
bg_23546,2025-06-28,124.02695916614083
bg_23565,2025-04-14,2127.839900015802
bg_23567,2025-04-14,1249.914427190926
bg_23568,2023-07-14,1039.7746304366874
bg_23586,2025-10-12,2251.534218438519
bg_23592,2019-04-26,3039.8086086132903
bg_23602,2025-06-28,2683.3413219529634
bg_23604,2025-03-25,4916.270975698942
bg_23608,2025-09-11,202.06103657057955
bg_23616,2025-04-14,1748.51232552131
bg_23620,2024-07-18,172.66728381493942
bg_23632,2025-06-28,1281.4649349862277
bg_23641,2021-07-14,1259.6143330797759
bg_23652,2023-07-14,1645.18394837771
bg_23653,2024-07-18,418.45634766337423
bg_23654,2024-02-14,2017.9163711363688
bg_23658,2024-07-18,2957.7298502904
bg_23662,2025-06-28,223.20987657342755
bg_23667,2025-03-25,1668.2213587529309
bg_23668,2023-09-14,1113.2819397168864
bg_23675,2023-05-28,3509.3227492065935
bg_23676,2024-07-18,960.5063373032605
bg_23680,2025-03-25,1863.8521556174787
bg_23683,2021-09-22,1858.8864635043717
bg_23687,2025-04-14,817.1505749248024
bg_23689,2025-03-25,1323.5379874034381
bg_23691,2025-10-12,11761.81737168207
bg_23692,2023-08-19,1026.0424226122038
bg_23697,2021-07-14,4429.2623521756495
bg_23703,2021-07-14,12530.340962974535
bg_23705,2025-06-28,883.0371883451347
bg_23720,2021-07-14,5661.559146401446
bg_23724,2025-09-11,847.8961033050773
bg_23732,2025-03-25,23641.33638507977
bg_23746,2025-03-25,8554.638492683409
bg_23749,2024-07-18,367.83238383816564
bg_23750,2025-06-28,381.296517162025
bg_23753,2024-07-18,364.61325538166494
bg_23754,2023-07-07,1720.042265672504
bg_23756,2024-07-18,12589.704232220865
bg_23758,2021-07-14,13877.374747710774
bg_23760,2025-03-25,3444.1383147602646
bg_23768,2021-07-09,885.057859916328
bg_23771,2024-07-18,657.2856411790381
bg_23772,2025-04-14,540.737146125347
bg_23774,2025-06-28,548.8706805797187
bg_23780,2025-10-12,11571.511912766617
bg_23785,2021-07-09,1699.4088021721398
bg_23791,2024-09-01,46.32110534104428
bg_23794,2025-04-14,318.5588611226778
bg_23796,2024-10-16,1679.1872838072222
bg_23799,2024-02-14,13218.624786906097
bg_23811,2025-10-12,8364.082791962514
bg_23814,2024-07-18,3155.0629271694297
bg_23828,2024-09-11,356.4558795980265
bg_23831,2024-02-14,933.9820467760217
bg_23833,2020-03-26,1742.767202640689
bg_23841,2025-03-25,10791.269121475027
bg_23848,2024-07-18,1127.796739222103
bg_23849,2024-07-18,2269.191806282609
bg_23856,2025-10-12,7309.953793923752
bg_23859,2024-02-14,2721.758637811245
bg_23863,2025-03-25,2327.456778073211
bg_23870,2025-03-25,475.38866467333025
bg_23875,2024-09-01,4058.3652569599385
bg_23878,2024-02-14,9444.307306573595
bg_23895,2024-07-18,724.8795731706986
bg_23909,2024-09-11,226.96898047971624
bg_23911,2018-07-30,2818.0223557663303
bg_23914,2024-02-14,1010.7765522111748
bg_23916,2024-10-19,931.0105092856636
bg_23918,2024-09-01,6983.556607094965
bg_23921,2023-08-07,547.6187347046795
bg_23927,2022-07-24,17089.322391393987
bg_23935,2025-03-25,13504.473245528778
bg_23949,2019-04-26,1023.3633589785384
bg_23951,2024-07-18,2326.480517713376
bg_23952,2022-07-24,8685.099609630388
bg_23954,2025-04-14,1044.8053537860362
bg_23960,2025-03-25,2809.234632030842
bg_23976,2025-03-25,15943.941788880353
bg_23993,2024-07-18,726.7631568124192
bg_23994,2024-02-14,1734.0317473450307
bg_24000,2025-03-25,2572.657413356799
bg_24015,2024-09-11,11134.018035394778
bg_24017,2023-08-19,1271.8177638325067
bg_24029,2024-07-18,1915.3831587960497
bg_24039,2025-09-11,428.5818280093532
bg_24043,2025-06-28,853.390939546477
bg_24045,2025-04-14,2922.516312666239
bg_24046,2024-09-11,661.2742109742414
bg_24055,2024-02-14,1948.369261946995
bg_24061,2018-09-03,760.9127788385624
bg_24062,2025-03-25,16231.546732264886
bg_24066,2024-02-14,1018.3125811851932
bg_24071,2025-03-25,348.1415878633562
bg_24072,2023-07-14,721.6672237255815
bg_24073,2023-09-14,1027.739485473131
bg_24081,2022-07-24,11749.6671825631
bg_24082,2025-08-07,289.50267442631
bg_24086,2024-04-29,715.1423047895986
bg_24089,2024-07-18,5412.658441219176
bg_24095,2022-07-24,798.2940501468969
bg_24097,2024-07-18,2125.6260861213386
bg_24098,2024-09-11,11014.63155727411
bg_24102,2021-07-09,838.1992908612677
bg_24105,2023-06-07,862.9463450874724
bg_24107,2022-07-24,1616.8786301080852
bg_24108,2024-07-18,2492.6871856091375
bg_24123,2025-04-14,879.4177688675366
bg_24134,2024-02-14,1467.5645202171959
bg_24135,2024-07-18,787.5955015742628
bg_24140,2025-04-14,2478.415742767885
bg_24153,2025-03-25,465.4863926045549
bg_24155,2022-07-24,7834.119832067976
bg_24158,2022-10-02,10658.466953764995
bg_24167,2022-10-02,827.4763540429958
bg_24169,2024-02-14,23.653729092857336
bg_24179,2023-08-26,844.6420046978736
bg_24192,2021-07-14,4362.610258331501
bg_24206,2025-04-14,2270.913066984022
bg_24209,2025-08-07,415.738632436337
bg_24210,2024-07-18,2227.0292397048756
bg_24211,2023-07-07,2005.6359186301545
bg_24212,2021-07-14,13370.93013422751
bg_24215,2023-03-16,5545.663824593037
bg_24217,2023-07-12,761.6391008871079
bg_24223,2025-03-25,2823.77267401277
bg_24225,2024-07-18,886.9641112244764
bg_24227,2018-07-30,4420.805556479411
bg_24228,2023-06-07,704.4622591027212
bg_24232,2025-10-12,1618.766577614142
bg_24233,2024-07-18,4019.877259046439
bg_24236,2025-09-21,1811.855279430397
bg_24244,2025-03-25,10657.651578114988
bg_24245,2025-03-25,6073.031575630113
bg_24248,2025-03-25,797.6864236652972
bg_24251,2025-04-14,1299.464502670267
bg_24257,2022-10-02,2460.4741049032846
bg_24259,2023-07-09,6461.280832690966
bg_24260,2018-07-25,2727.3000587578053
bg_24261,2024-08-22,1391.5846188068176
bg_24262,2024-07-03,4134.240615542052
bg_24268,2024-07-18,2263.7527939242855
bg_24269,2025-03-25,1014.9166139145332
bg_24273,2024-02-14,603.9807515144435
bg_24274,2024-07-18,3963.902361474121
bg_24277,2025-04-14,4989.1711440880135
bg_24286,2025-03-25,7613.4614199850175
bg_24292,2024-07-18,1049.6497084740122
bg_24301,2023-07-14,1558.8417234601163
bg_24303,2025-04-14,1527.642322338705
bg_24317,2025-03-25,2876.9483779867955
bg_24323,2024-07-18,3718.3604706643014
bg_24328,2025-03-25,1357.0319746050882
bg_24338,2025-03-25,10520.385158258207
bg_24342,2025-09-11,189.4126281429454
bg_24349,2025-03-25,3451.178358314784
bg_24351,2024-07-18,395.63239061023484
bg_24353,2022-10-02,23864.36212599227
bg_24354,2024-02-14,16772.163236708773
bg_24357,2025-04-14,1016.765455009377
bg_24366,2022-10-02,8727.543474340131
bg_24367,2024-02-14,1890.5362673058862
bg_24372,2025-03-25,7030.4927327748455
bg_24375,2018-07-25,2947.090969498624
bg_24376,2025-06-28,491.2607806449898
bg_24378,2023-08-26,861.5486880030365
bg_24379,2025-03-25,1097.4649153390012
bg_24384,2023-08-26,1927.016127799496
bg_24387,2024-04-29,128.65935333288127
bg_24388,2025-03-25,493.5428873964196
bg_24389,2024-07-18,1894.4599898915862
bg_24390,2024-09-01,2254.4262274244384
bg_24391,2024-07-08,1329.8159999789139
bg_24396,2023-07-07,1023.5861313051773
bg_24407,2025-06-28,444.54427586000895
bg_24419,2023-07-07,2114.1471477881164
bg_24441,2024-07-18,4672.6545001531285
bg_24442,2024-08-02,4362.662812560698
bg_24457,2024-07-18,445.61656398738404
bg_24461,2025-10-12,15700.695270681526
bg_24462,2024-07-08,1185.4152278843953
bg_24465,2025-04-14,682.9198283840574
bg_24468,2024-02-14,1200.5244962095876
bg_24475,2024-09-11,21732.10021862808
bg_24488,2023-07-14,845.9442066708656
bg_24495,2024-07-18,1028.6634323236622
bg_24498,2023-08-26,509.0218695693701
bg_24501,2025-04-14,301.6947944529405
bg_24505,2024-07-18,81.80165585111888
bg_24506,2023-07-03,313.54148640969856
bg_24508,2023-07-03,289.84478673927015
bg_24521,2024-10-06,1424.44893555371
bg_24522,2024-08-02,547.6832475071228
bg_24528,2021-09-22,3466.586110642571
bg_24531,2025-03-25,2170.674564945159
bg_24544,2024-08-22,7825.160609552811
bg_24562,2024-07-18,3195.4742037606848
bg_24567,2024-07-08,819.6024109896304
bg_24568,2025-03-25,809.9165528001262
bg_24570,2025-03-25,2423.3049091065936
bg_24573,2025-04-14,906.4580710655245
bg_24577,2024-07-18,887.3612524782235
bg_24582,2024-07-18,4866.073243149928
bg_24583,2021-07-14,6228.544594020484
bg_24590,2025-03-25,1653.4883683895027
bg_24591,2025-04-14,655.166912549829
bg_24593,2024-04-29,1499.6218725066653
bg_24595,2025-04-14,1609.0735223102427
bg_24598,2018-05-31,1860.1782954597375
bg_24604,2025-03-25,913.3724586390133
bg_24605,2024-02-14,2415.4167249771604
bg_24607,2024-07-18,579.327406049709
bg_24614,2024-07-18,460.24993872924625
bg_24626,2024-09-11,10050.89287538657
bg_24631,2025-04-14,1385.1716841243626
bg_24637,2020-03-26,4956.646301139303
bg_24641,2024-07-18,1445.4882516990854
bg_24643,2024-02-14,14727.120191164438
bg_24653,2024-07-18,1101.020966376146
bg_24661,2024-02-14,4622.270678465296
bg_24664,2024-09-01,10194.81718828268
bg_24667,2025-03-25,78505.79749016819
bg_24669,2021-07-14,7260.558549753417
bg_24678,2024-07-18,3178.148171026607
bg_24687,2024-09-01,1719.6559949302791
bg_24689,2024-07-18,1237.782184594651
bg_24699,2024-07-18,1362.5066099288688
bg_24703,2024-09-01,891.4479722900071
bg_24734,2024-07-18,557.7173723314779
bg_24736,2025-09-11,860.5157746956202
bg_24737,2024-09-11,3759.40640560448
bg_24758,2021-07-14,6265.260595410293
bg_24768,2025-04-14,943.1072211577839
bg_24770,2019-02-08,3416.6043480039493
bg_24773,2024-07-18,429.3762725163848
bg_24774,2025-04-14,1980.258847373251
bg_24776,2025-03-25,3473.5171897660216
bg_24799,2024-07-18,3951.1802171251525
bg_24805,2021-07-14,3410.4945450331948
bg_24811,2025-07-23,623.3322854627315
bg_24812,2025-03-25,1151.159868697894
bg_24815,2025-06-28,791.4998158559589
bg_24823,2025-03-25,473.5785557855298
bg_24825,2025-03-25,1295.3597552031933
bg_24832,2023-09-14,1164.364336666073
bg_24840,2025-10-12,1708.6186593854013
bg_24843,2025-03-25,1858.9480342387585
bg_24849,2024-07-18,1634.3489019485148
bg_24850,2024-08-22,7213.232467021969
bg_24855,2023-06-26,784.1616457084972
bg_24860,2024-02-14,2463.068771959074
bg_24861,2024-02-14,920.7294171469489
bg_24863,2025-06-28,674.5069367325465
bg_24864,2022-07-24,4014.607849255076
bg_24867,2025-04-14,504.99390352754097
bg_24875,2025-03-25,2175.9220659756725
bg_24876,2021-09-22,1445.6329298960534
bg_24880,2025-03-25,2298.8411051222492
bg_24881,2025-03-25,874.6030670538563
bg_24888,2025-03-25,7557.877269875458
bg_24890,2025-10-12,855.3862514676832
bg_24898,2023-07-07,459.4908138363616
bg_24910,2025-04-14,1297.9232208805536
bg_24913,2025-03-25,9139.811000431026
bg_24914,2024-07-18,1225.0813694199155
bg_24916,2024-02-14,45.016175981579785
bg_24917,2025-03-25,828.2026305197315
bg_24927,2025-04-14,329.1535296787443
bg_24930,2022-10-02,1341.622118258554
bg_24932,2025-04-14,1916.9143268284272
bg_24937,2024-02-14,1969.2858668309345
bg_24942,2024-02-14,3057.30875411689
bg_24948,2024-08-17,3567.446469969754
bg_24950,2025-03-25,1980.9175191814081
bg_24952,2021-09-22,1709.7695583029622
bg_24961,2023-07-09,506.4374798532545
bg_24968,2023-06-07,196.57673438105326
bg_24981,2025-08-07,2329.6919694453804
bg_24991,2025-03-25,11720.51323903935
bg_24999,2025-03-25,12209.421461690945
bg_25007,2025-03-25,912.937031344484
bg_25014,2025-04-14,1503.4326579197557
bg_25018,2024-07-01,578.7032971221086
bg_25031,2024-07-18,318.48875710161207
bg_25034,2024-02-14,691.7894924035116
bg_25036,2019-04-26,2144.3115282066533
bg_25039,2025-03-25,15102.387025053375
bg_25049,2024-07-18,1006.4907864457678
bg_25051,2025-07-03,315.7379552730455
bg_25058,2024-07-18,1114.0455619049046
bg_25062,2024-07-18,2153.6033804302506
bg_25065,2024-02-14,8169.809786408787
bg_25075,2025-04-14,1453.641053527323
bg_25077,2024-09-01,668.009561159201
bg_25079,2024-09-11,13927.173038793331
bg_25086,2023-07-14,3103.892297052176
bg_25097,2025-03-25,1405.6488361251575
bg_25102,2021-07-14,3118.8534991240813
bg_25106,2018-07-30,2154.870930519786
bg_25111,2024-07-18,1975.4953506652523
bg_25115,2024-09-01,762.0046307600952
bg_25119,2023-07-09,654.9701503121368
bg_25120,2024-10-19,2708.197900320444
bg_25137,2024-07-18,661.4641436238968
bg_25144,2025-03-25,1277.8829919832451
bg_25146,2018-05-26,680.922975526772
bg_25153,2025-04-14,1861.011787281596
bg_25157,2024-07-18,3801.7675607012247
bg_25159,2024-07-03,8327.226539922962
bg_25173,2025-03-25,15810.849414452656
bg_25175,2024-02-14,2673.0104976973325
bg_25180,2024-02-14,844.3412382443242
bg_25182,2025-03-25,12253.74928604312
bg_25188,2025-04-14,969.1918780097886
bg_25190,2023-09-14,1128.3320873306732
bg_25193,2025-04-14,2671.5422198610186
bg_25195,2024-02-14,909.9038693181506
bg_25199,2025-03-25,476.23696286616934
bg_25202,2024-09-11,2441.5871128633244
bg_25206,2024-07-18,555.547957425846
bg_25208,2025-03-25,311.2097177148017
bg_25209,2023-08-26,1099.7751052374167
bg_25212,2023-09-14,1406.3610929273987
bg_25216,2025-04-14,4238.785564439422
bg_25237,2024-07-08,709.9390532290298
bg_25238,2025-03-25,1833.147290099763
bg_25244,2023-08-26,2402.2209706224035
bg_25254,2024-02-14,542.7098017356988
bg_25255,2025-03-25,1493.6926979804105
bg_25256,2023-07-07,401.5696981845445
bg_25265,2023-07-07,979.0753688046879
bg_25271,2023-08-26,2127.288353279945
bg_25277,2024-09-01,7496.936770234968
bg_25278,2025-03-25,664.8203163258428
bg_25284,2025-03-25,1832.094470299227
bg_25289,2023-07-07,1335.4096432555484
bg_25291,2025-03-25,1694.1470250541543
bg_25294,2025-04-14,729.8771092450038
bg_25295,2020-05-15,2172.6904768052227
bg_25296,2025-03-25,931.949988465158
bg_25304,2023-07-09,751.6014395942715
bg_25319,2024-02-14,12651.20469224208
bg_25323,2025-03-25,2241.663284282549
bg_25334,2022-10-02,14556.557431910265
bg_25345,2024-07-18,6230.784289156565
bg_25347,2025-06-28,488.6583261340295
bg_25348,2025-03-25,557.6659219462547
bg_25349,2025-03-25,806.0029946592942
bg_25353,2023-07-14,1570.8594694943056
bg_25354,2024-07-18,420.9176083275833
bg_25355,2025-03-25,72645.35364939252
bg_25358,2024-02-14,2001.1413443832396
bg_25359,2025-06-28,1851.206104138715
bg_25370,2025-03-25,4493.88279269707
bg_25394,2024-07-18,1131.2614075006236
bg_25398,2023-08-28,1001.9623529852144
bg_25414,2022-10-02,1635.5740963036606
bg_25418,2025-06-28,1288.7333416963952
bg_25419,2024-10-19,683.9921778792061
bg_25422,2021-07-14,1453.3200052293826
bg_25426,2024-02-14,1657.4894992128295
bg_25440,2025-06-28,1064.658901104217
bg_25444,2025-09-21,455.5746149646331
bg_25449,2024-02-14,642.5498828883661
bg_25451,2025-03-25,10073.527287162407
bg_25457,2023-07-14,482.83775007761847
bg_25463,2022-10-02,8125.3756650694795
bg_25474,2023-08-26,267.8464315611841
bg_25476,2024-07-18,295.19068345736224
bg_25478,2023-07-07,1001.2622350310752
bg_25481,2025-03-25,1214.985261227535
bg_25483,2025-03-25,1563.0631947878142
bg_25484,2024-02-14,624.801185978373
bg_25488,2024-08-02,2780.651944796366
bg_25498,2025-03-25,1652.7218845287985
bg_25499,2024-07-18,1111.5343527304485
bg_25502,2023-07-09,958.4952712455045
bg_25516,2022-10-02,4357.125943761379
bg_25522,2021-07-09,713.5562268664971
bg_25527,2021-07-14,18717.025768705695
bg_25530,2023-06-26,2424.949910946775
bg_25533,2018-05-26,6029.411486447059
bg_25552,2022-10-02,14598.54766915204
bg_25555,2024-09-01,3888.30338154059
bg_25559,2025-03-25,1052.60183835097
bg_25561,2024-04-04,1815.8048167410054
bg_25562,2019-04-26,1681.9135930540137
bg_25578,2024-07-18,491.3507342011591
